Company,Customer,Contact,"Job Name","Quote Expire Date",Quote_Number,Note,approve_date
TOR,10895,88411,"29463 - Bramalea Civic Centre",07/24/2022,29463,"Anthony D'Alfonso - ",05/25/2022
TOR,12491,75700,"29462 - TD Bank - National Spec",07/24/2022,29462,"Kris George - ",05/25/2022
TOR,28272,61361,"29461 - Debut Condos - Suites and Common",07/24/2022,29461,"Arch Rep. N/A - Price is Good for 60 days - Allow 10-12 Weeks delivery Minimum",05/25/2022
TOR,28678,81261,"29460 - East Pointe Condo - 4569 Kingsto",07/24/2022,29460,"Arch Rep. N/A - ",05/25/2022
