"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
KPUS03,1655.00,SF,4.47,29904,1,,09/09/2022
KPUS03,1655.00,SF,4.47,29904,2,,09/09/2022
KPUMOSR3,200.00,SF,16.56,29904,3,"Mosaic 300x300 ",09/09/2022
KPUMOSR3,200.00,SF,16.56,29904,4,"Mosaic 300x300 ",09/09/2022
BI211R,2065.00,SF,8.99,29903,1,,09/09/2022
A000,865.00,SF,3.78,29903,2,"T2 - Vitra Dotti 12x12 Corund R11 - 630 sqft + 235 sqft ",09/09/2022
A000,1.00,SYD,31.59,29903,3,"Venture 19.68X19.68 Park - Colour TBD - Quantity: 820 Sft",09/09/2022
2003274,495.00,SF,13.99,29903,4,"T3 - 95 sqft +400 sqft",09/09/2022
738709,195.00,SF,5.72,29903,5,T4,09/09/2022
CA23080N,75.00,SF,4.59,29903,6,T5,09/09/2022
