"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
AJ8Q,1.00,SF,5.75,29753,1,T3,08/02/2022
K835335,1.00,SF,3.99,29753,2,T5,08/02/2022
K835346,1.00,SF,3.99,29753,3,T6,08/02/2022
ST23054,1.00,SF,13.59,29753,4,T13,08/02/2022
ABS2606,1.00,SF,3.79,29753,5,"T14 - Special Order - Please Check ETA when Ordering",08/02/2022
OPUS6611069,1.00,SF,22.50,29753,6,"T15  - Special Order - Please Check ETA when Ordering",08/02/2022
TA55094125,1.00,EA,61.00,29753,7,"(USED FOR  T1, T2, T7, T8, T9, T10, & T13)",08/02/2022
TA55099425,1.00,EA,61.00,29753,8,"Used for T3",08/02/2022
TA55094925,1.00,EA,61.00,29753,9,"(USED FOR  T4, T5 & T6)",08/02/2022
TA55093125,1.00,EA,61.00,29753,10,"T11, T12, T14, & T15",08/02/2022
TA155133,1.00,EA,27.00,29753,11,"Color TBD - Caulking for movements joints and Transitions",08/02/2022
TA200,1.00,EA,25.76,29753,12,,08/02/2022
TA487,1.00,EA,29.95,29753,13,,08/02/2022
TA5605G,1.00,EA,335.00,29753,14,,08/02/2022
ICBLP24,1.00,SF,8.19,29753,15,T1A,08/02/2022
ICBLP2448,1.00,SF,9.95,29753,16,T1B,08/02/2022
ICBLM24,1.00,SF,6.50,29753,17,,08/02/2022
ICBLM2448,1.00,SF,6.59,29753,18,,08/02/2022
A000,1.00,SF,25.95,29753,19,"756429 T10A: REX 64X126 PREXIOUS THUNDERNIGHT GLOSSY REC (6MM)",08/02/2022
A000,1.00,SF,16.50,29753,20,"757734 T10B: REX 48X111 PREXIOUS THUNDERNIGHT MAT REC (6MM)
T10B",08/02/2022
A000,1.00,SF,13.99,29753,21,"Rex Prexious Thundernight 36x72 Matte
",08/02/2022
A000,1.00,SF,14.99,29753,22,"Rex Prexious Thundernight 36x72 Matte",08/02/2022
A000,1.00,SF,18.99,29753,23,"Rex Prexious Thundernight 64x126 Matte",08/02/2022
735843,1.00,SF,27.50,29753,24,"Qty TBD",08/02/2022
A000,1.00,SF,4.50,29751,1,"TL01: Casalgrande Padana, 300x300, Bocciardata. Colour: Nero Acapulco or Grigio Maggia (4000 SF) Lobby",08/02/2022
A000,1.00,SF,9.69,29751,2,"TL13 Kalesinterflex Hued KSF- TS - MO1003 Plain Hued Dark Grey & Antracite 1200x3600 -  $500 charge for crate ( crate is returnable)",08/02/2022
A000,1.00,SF,9.69,29751,3,"TL12 Kalesinterflex Hued GMB-A500 800x800 5mm Off White - $500 charge for crate ( crate is returnable)",08/02/2022
FL416WM,1.00,SF,2.89,29751,4,"TL10: (16,000 SF). Washrooms and Changerooms.",08/02/2022
6S300353,1.00,SF,18.36,29751,5,TL11,08/02/2022
6L300353,1.00,SF,21.71,29751,6,TL11,08/02/2022
GRTRBL,1.00,SF,12.79,29751,7,TL-TW1,08/02/2022
A000,1.00,SF,4.50,29749,1,"TL01: Casalgrande Padana, 300x300, Bocciardata. Colour: Nero Acapulco or Grigio Maggia (4000 SF) Lobby",08/02/2022
FL416WM,1.00,SF,2.89,29749,2,"TL10: (16,000 SF). Washrooms and Changerooms.",08/02/2022
6S300353,1.00,SF,18.36,29749,3,TL11,08/02/2022
6L300353,1.00,SF,21.71,29749,4,TL11,08/02/2022
GC021224,1.00,SF,5.63,29748,1,"Qty TBD",08/02/2022
FL416WM,1.00,SF,2.80,29748,2,"Replaces NH1406N Max 4X16 Urban White Matte",08/02/2022
A000,1.00,SF,3.08,29748,3,"Urbancrete 12x24 Color TBD - Alternative  to the Glocal",08/02/2022
GC012448,160.00,SF,7.52,29747,1,,08/02/2022
UN02995,320.00,SF,9.15,29747,2,,08/02/2022
GV010L,300.00,SF,5.29,29747,3,,08/02/2022
GV004L,190.00,SF,5.29,29747,4,,08/02/2022
A000,1410.00,LF,1.40,29747,5,"Roppe 700 Series Wall Base - 6” 1/8” - 193 black brown
 
",08/02/2022
