"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,1.00,SF,10.25,32255,1,"Mirage GC01 Clear SP 120x278cmx6mm (this is not available in a natural finish only in a Spazzalato finish) ",12/12/2022
A000,1.00,SF,10.25,32255,2,"Mirage GC01 Clear SP 120x278cmx6mm (this is not available in a natural finish only in a Spazzalato finish) ",12/12/2022
A000,1.00,SF,19.60,32255,3,"Ariostea Ultra Marmi Nero Marquina Silk 6mm 120cmx300cm",12/12/2022
A000,1.00,SF,19.60,32255,4,"Ariostea Ultra Marmi Nero Marquina Silk 6mm 120cmx300cm",12/12/2022
CEW02LF1,1.00,CTN,119.50,32254,1,"36 Sft/ Ctn - Sold by Full Cartons Only",12/12/2022
CT00209,1.00,SF,5.59,32254,2,"Qty TBD",12/12/2022
CT01903,1.00,SF,5.59,32254,3,"Qty TBD",12/12/2022
CT03818,1.00,SF,5.59,32254,4,"Qty TBD",12/12/2022
TA650939F25,1.00,EA,23.00,32254,5,"Qty TBD",12/12/2022
GBEBKGS,1.00,PC,97.29,32253,1,"4'11"" Length ",12/12/2022
GBEBKGS,1.00,PC,97.29,32253,2,"4'11"" Length ",12/12/2022
A125ATGB,1.00,PC,13.15,32253,3,,12/12/2022
A125ATGB,1.00,PC,13.15,32253,4,,12/12/2022
A000,920.00,SF,5.49,32253,5,"Piemme 6X36 Cottage - Color TBD (does not come in other sizes)",12/12/2022
A000,920.00,SF,5.49,32253,6,"Piemme 6X36 Cottage - Color TBD (does not come in other sizes)",12/12/2022
A000,1.00,LF,26.41,32253,7,"Mat Tech 4ft WIDE X 60ft Rolls - Marathon - ",12/12/2022
A000,1.00,LF,26.41,32253,8,"Mat Tech 4ft WIDE X 60ft Rolls - Marathon - ",12/12/2022
A000,5200.00,SF,4.59,32253,9,"Max 6x24 Urban Max - Color TBD",12/12/2022
A000,5200.00,SF,4.59,32253,10,"Max 6x24 Urban Max - Color TBD",12/12/2022
GBEBKGS,1.00,PC,97.29,32252,1,"4'11"" Length ",12/12/2022
GBEBKGS,1.00,PC,97.29,32252,2,"4'11"" Length ",12/12/2022
A125ATGB,1.00,PC,13.15,32252,3,,12/12/2022
A125ATGB,1.00,PC,13.15,32252,4,,12/12/2022
A000,920.00,SF,5.49,32252,5,"Piemme 6X36 Cottage - Color TBD (does not come in other sizes)",12/12/2022
A000,920.00,SF,5.49,32252,6,"Piemme 6X36 Cottage - Color TBD (does not come in other sizes)",12/12/2022
A000,1.00,LF,26.41,32252,7,"Mat Tech 4ft WIDE X 60ft Rolls - Marathon - ",12/12/2022
A000,1.00,LF,26.41,32252,8,"Mat Tech 4ft WIDE X 60ft Rolls - Marathon - ",12/12/2022
A000,5200.00,SF,4.59,32252,9,"Max 6x24 Urban Max - Color TBD",12/12/2022
A000,5200.00,SF,4.59,32252,10,"Max 6x24 Urban Max - Color TBD",12/12/2022
GBEBKGS,1.00,PC,97.29,32251,1,"4'11"" Length ",12/12/2022
A125ATGB,1.00,PC,13.15,32251,2,,12/12/2022
A000,920.00,SF,5.49,32251,3,"Piemme 6X36 Cottage - Color TBD (does not come in other sizes)",12/12/2022
A000,1.00,LF,26.41,32251,4,"Mat Tech 4ft WIDE X 60ft Rolls - Marathon - ",12/12/2022
A000,5200.00,SF,4.59,32251,5,"Max 6x24 Urban Max - Color TBD",12/12/2022
A000,1098.00,SF,19.99,32250,1,"UM6L300575 - Ariostea | Ultra Marmi - Calacatta Macchia Vecchia lucidato 150x300cm 6mm",12/12/2022
A000,1098.00,SF,19.99,32250,2,"UM6L300575 - Ariostea | Ultra Marmi - Calacatta Macchia Vecchia lucidato 150x300cm 6mm",12/12/2022
A000,1.00,SF,8.99,32249,1,"Flexco 12” x 12” x 1/8” Delane ESD Vinyl’(45 sqft/Carton – Full Cartons Only) - Price includes – ASD-800 Adhesive and Copper Foil
",12/12/2022
A000,1.00,SYD,24.99,32249,2,"Forbo 6ft6 Sphera Element Series 
",12/12/2022
A000,1.00,SF,3.20,32249,3,"Incepa 3x6 - Color TBD
",12/12/2022
A000,550.00,SF,9.99,32248,1,"(RT-1) 18” X 18” Flexco Flexstones – Polo Green #052 – Weave Texture ($9.99 sf or $449.55  per box) each box has 45sf or 20pcs",12/12/2022
A000,1300.00,SF,11.99,32248,2,"(RT-2) 18” X 18” Flexco Spexstones – Palm Green w/ Cappucino #047 – Smooth Texture (11.99 sf or $539.55 per box) each box has 45sf or 20pcs",12/12/2022
A000,3555.00,SF,4.81,32247,1,"Brit Stone 12x24 - Color TBD",12/12/2022
A000,3555.00,SF,4.81,32247,2,"Brit Stone 12x24 - Color TBD",12/12/2022
A000,905.00,SF,2.99,32247,3,"Rainbow 4x16 Mat - Group 1 (Rainbow replaces Urban max)",12/12/2022
A000,905.00,SF,2.99,32247,4,"Rainbow 4x16 Mat - Group 1 (Rainbow replaces Urban max)",12/12/2022
A000,905.00,SF,3.23,32247,5,"Rainbow 4x16 Mat - Group 2 (Rainbow replaces Urban max)",12/12/2022
