"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
FL416SMN,290.00,SF,4.05,32298,1,CWT-1,12/19/2022
FL416SMN,290.00,SF,4.05,32298,2,CWT-1,12/19/2022
FL416AMN,550.00,SF,3.68,32298,3,CWT-2,12/19/2022
FL416AMN,550.00,SF,3.68,32298,4,CWT-2,12/19/2022
GC0124,500.00,SF,5.34,32297,1,"CT-5 ",12/19/2022
GC0124,500.00,SF,5.34,32297,2,"CT-5 ",12/19/2022
GC0524,700.00,SF,5.48,32297,3,CT-6,12/19/2022
GC0524,700.00,SF,5.48,32297,4,CT-6,12/19/2022
FL416SMN,290.00,SF,4.05,32296,1,CWT-1,12/19/2022
FL416SMN,290.00,SF,4.05,32296,2,CWT-1,12/19/2022
FL416AMN,550.00,SF,3.68,32296,3,CWT-2,12/19/2022
FL416AMN,550.00,SF,3.68,32296,4,CWT-2,12/19/2022
A000,3555.00,SF,4.81,32295,1,"Brit Stone 12x24 - Color TBD",12/19/2022
A000,3555.00,SF,4.81,32295,2,"Brit Stone 12x24 - Color TBD",12/19/2022
A000,905.00,SF,2.99,32295,3,"Rainbow 4x16 Mat - Group 1 (Rainbow replaces Urban max)",12/19/2022
A000,905.00,SF,2.99,32295,4,"Rainbow 4x16 Mat - Group 1 (Rainbow replaces Urban max)",12/19/2022
A000,905.00,SF,3.23,32295,5,"Rainbow 4x16 Mat - Group 2 (Rainbow replaces Urban max)",12/19/2022
A000,905.00,SF,3.23,32295,6,"Rainbow 4x16 Mat - Group 2 (Rainbow replaces Urban max)",12/19/2022
A000,905.00,SF,3.79,32295,7,"Rainbow 4x16 Mat - Group 3 (Rainbow replaces Urban max)",12/19/2022
A000,905.00,SF,3.79,32295,8,"Rainbow 4x16 Mat - Group 3 (Rainbow replaces Urban max)",12/19/2022
A000,570.00,SF,4.49,32295,9,"Amtico Mirra Wood (Various Sizes) LVT",12/19/2022
A000,570.00,SF,4.49,32295,10,"Amtico Mirra Wood (Various Sizes) LVT",12/19/2022
LOBBL0N,1.00,SF,5.57,32295,11,,12/19/2022
LOBBL0N,1.00,SF,5.57,32295,12,,12/19/2022
LOFBL0FA,1.00,SF,6.15,32295,13,,12/19/2022
LOFBL0FA,1.00,SF,6.15,32295,14,,12/19/2022
FL416SMN,290.00,SF,4.05,32293,1,CWT-1,12/19/2022
FL416AMN,550.00,SF,3.68,32293,2,CWT-2,12/19/2022
A000,1.00,SF,12.30,32292,1,"Mirage GC01 Clear SP 120x278cmx6mm (this is not available in a natural finish only in a Spazzalato finish) ",12/19/2022
A000,1.00,SF,23.52,32292,2,"Ariostea Ultra Marmi Nero Marquina Silk 6mm 120cmx300cm",12/19/2022
A000,1.00,SF,8.27,32292,3,"TL-101A: Mirage Glocal Clear natural (24x48) 600mmx1200mm, 9mm",12/19/2022
A000,1.00,SF,5.87,32292,4,"TL-101B: Mirage Glocal Clear natural 12""x24"" 9mm",12/19/2022
A000,1.00,SF,4.07,32292,5,"TL-102A: Vitra Ceppostone K947316R0001VTEO Grey Matte 24""x24""",12/19/2022
A000,1.00,SF,4.07,32292,6,"TL-102B: Vitra Ceppostone K947524R0001VTEO Dark Grey Matte 24""x24""",12/19/2022
A000,3555.00,SF,4.81,32291,1,"Brit Stone 12x24 - Color TBD",12/19/2022
A000,905.00,SF,2.99,32291,2,"Rainbow 4x16 Mat - Group 1 (Rainbow replaces Urban max)",12/19/2022
A000,905.00,SF,3.23,32291,3,"Rainbow 4x16 Mat - Group 2 (Rainbow replaces Urban max)",12/19/2022
A000,905.00,SF,3.79,32291,4,"Rainbow 4x16 Mat - Group 3 (Rainbow replaces Urban max)",12/19/2022
A000,570.00,SF,4.49,32291,5,"Amtico Mirra Wood (Various Sizes) LVT",12/19/2022
FL416SMN,290.00,SF,4.05,32290,1,CWT-1,12/19/2022
FL416SMN,290.00,SF,4.05,32290,2,CWT-1,12/19/2022
FL416AMN,550.00,SF,3.68,32290,3,CWT-2,12/19/2022
FL416AMN,550.00,SF,3.68,32290,4,CWT-2,12/19/2022
A000,1.00,SF,10.25,32289,1,"Mirage GC01 Clear SP 120x278cmx6mm (this is not available in a natural finish only in a Spazzalato finish) ",12/19/2022
A000,1.00,SF,19.60,32289,2,"Ariostea Ultra Marmi Nero Marquina Silk 6mm 120cmx300cm",12/19/2022
