Company,Customer,Contact,"Job Name","Quote Expire Date",Quote_Number,Note,approve_date
TOR,12491,75700,"29846 - Pride Truck Rental Agency - Milt",10/22/2022,29846,"Arch Rep. N/A - ",08/23/2022
TOR,10850,6361,"29845 - Pride Truck Rental Agency - Milt",10/22/2022,29845,"Arch Rep. N/A - ",08/23/2022
TOR,25325,50382,"29844 - Yessler Residence Fieldgate Home",10/22/2022,29844,"Arch Rep. N/A - ",08/23/2022
TOR,10067,2947,"29843 - Milton #9 Catholic Elementary Sc",10/22/2022,29843,"Elizabeth Livingston - ",08/23/2022
TOR,12441,47812,"29841 - Milton #9 Catholic Elementary Sc",10/22/2022,29841,"Elizabeth Livingston - ",08/23/2022
TOR,42811,87302,"29840 - Georgina Multi-Use Recreation Co",10/22/2022,29840,"Arch Rep. N/A - ",08/23/2022
TOR,15581,77331,"29839 - Hazelview Properties - 3700 Keel",10/22/2022,29839,"Mattia Di Pietro - ",08/23/2022
TOR,25213,61693,"29817 - St. Matthias Catholic School Rep",10/14/2022,29817,"Elizabeth Livingston - ",08/23/2022
