"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
GC102448,7250.00,SF,6.87,29186,1,,03/04/2022
A000,1.00,SF,8.85,29186,2,"Mirage 6X24 Glocal Iron SP Finish - Qty TBD - Spazzalatto",03/04/2022
A000,600.00,SF,4.44,29186,3,"New Avenue Colour White 12”x24”",03/04/2022
YRK30084N,1855.00,SF,7.74,29185,1,,03/04/2022
YRK30083,1000.00,SF,7.74,29185,2,,03/04/2022
YRK30075R,1705.00,SF,2.98,29185,3,,03/04/2022
YRK30076,710.00,SF,2.98,29185,4,,03/04/2022
FL416WG,700.00,SF,2.50,29185,5,,03/04/2022
MO00649N,365.00,SF,6.74,29185,6," ( 3D STRUCTURE - LOOKS LIKE TEXTURED FINISH)",03/04/2022
YRK30084N,1855.00,SF,7.74,29184,1,,03/04/2022
YRK30083,1000.00,SF,7.74,29184,2,,03/04/2022
YRK30075R,1705.00,SF,2.98,29184,3,,03/04/2022
YRK30076,710.00,SF,2.98,29184,4,,03/04/2022
FL416WG,700.00,SF,2.50,29184,5,,03/04/2022
MO00649N,365.00,SF,6.74,29184,6," ( 3D STRUCTURE - LOOKS LIKE TEXTURED FINISH)",03/04/2022
GC102448,7250.00,SF,5.94,29183,1,,03/04/2022
GC102448,7250.00,SF,5.94,29183,2,,03/04/2022
A000,1.00,SF,6.92,29183,3,"Mirage 6X24 Glocal Iron SP Finish - Qty TBD",03/04/2022
A000,1.00,SF,6.92,29183,4,"Mirage 6X24 Glocal Iron SP Finish - Qty TBD",03/04/2022
A000,600.00,SF,3.68,29183,5,"New Avenue Colour White 12”x24”",03/04/2022
A000,600.00,SF,3.68,29183,6,"New Avenue Colour White 12”x24”",03/04/2022
GC102448,7250.00,SF,5.94,29182,1,,03/04/2022
A000,1.00,SF,6.92,29182,2,"Mirage 6X24 Glocal Iron SP Finish - Qty TBD",03/04/2022
A000,600.00,SF,3.68,29182,3,"New Avenue Colour White 12”x24”",03/04/2022
JW0224,1.00,SF,6.99,29181,1," [11.5 PC/CARTON]",03/04/2022
JW0224,1.00,SF,6.99,29181,2," [11.5 PC/CARTON]",03/04/2022
GV050L,1.00,SF,4.56,29181,3,"[6 MCX/CARTON] [12.5 PC/CARTON] - Qty TBD",03/04/2022
GV050L,1.00,SF,4.56,29181,4,"[6 MCX/CARTON] [12.5 PC/CARTON] - Qty TBD",03/04/2022
A000,1.00,CTN,101.95,29181,5,"C40C53P178 - ROPPE 4X120FT VINYL COVE .080 178 PEWTER",03/04/2022
A000,1.00,CTN,101.95,29181,6,"C40C53P178 - ROPPE 4X120FT VINYL COVE .080 178 PEWTER",03/04/2022
A000,1.00,CTN,126.95,29181,7,"C40C83P178 - ROPPE 4X120FT VINYL COVE 1/8 178 PEWTER",03/04/2022
A000,1.00,CTN,126.95,29181,8,"C40C83P178 - ROPPE 4X120FT VINYL COVE 1/8 178 PEWTER",03/04/2022
A000,1.00,CTN,199.50,29181,9,"C60C53P178 - ROPPE 6X120FT VINYL COVE .080 178 PEWTER",03/04/2022
A000,1.00,CTN,199.50,29181,10,"C60C53P178 - ROPPE 6X120FT VINYL COVE .080 178 PEWTER",03/04/2022
A000,1.00,CTN,199.50,29181,11,"C60C83P178 - ROPPE 6X120FT VINYL COVE 1/8 178 PEWTER",03/04/2022
A000,1.00,CTN,199.50,29181,12,"C60C83P178 - ROPPE 6X120FT VINYL COVE 1/8 178 PEWTER",03/04/2022
JW02P249,1.00,SF,7.49,29181,13," [11.5 PC/CARTON]",03/04/2022
JW02P249,1.00,SF,7.49,29181,14," [11.5 PC/CARTON]",03/04/2022
