"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,1587.00,SF,5.06,33176,1,"(TL-01) 60x60cm Advantage Graphite Matte 9mm",11/01/2023
A000,1587.00,SF,5.06,33176,2,"(TL-01) 60x60cm Advantage Graphite Matte 9mm",11/01/2023
A000,305.00,SF,5.62,33176,3,"(TL-02) 60x120cm Advantage Chalk Matte 9mm",11/01/2023
A000,305.00,SF,5.62,33176,4,"(TL-02) 60x120cm Advantage Chalk Matte 9mm",11/01/2023
A000,759.00,SF,3.02,33176,5,"(TL-05) 60x60cm Urbancrete Dark Greige 9mm Matte",11/01/2023
A000,759.00,SF,3.02,33176,6,"(TL-05) 60x60cm Urbancrete Dark Greige 9mm Matte",11/01/2023
A000,1207.00,SF,6.63,33176,7,"(TL-06) 6X30cm Wadi Decor Indaco matte 9mm",11/01/2023
A000,1207.00,SF,6.63,33176,8,"(TL-06) 6X30cm Wadi Decor Indaco matte 9mm",11/01/2023
A000,1.00,SF,2.64,33175,1,"Naos Bianco 12x24 Matte",11/01/2023
A000,1.00,SF,2.64,33175,2,"Naos Bianco 12x24 Matte",11/01/2023
A000,1.00,SF,4.29,33175,3,"Naos Bianco 24x48 Matte",11/01/2023
A000,1.00,SF,4.29,33175,4,"Naos Bianco 24x48 Matte",11/01/2023
A000,1.00,SF,2.64,33175,5,"Naos Gold 12x24 Matte",11/01/2023
A000,1.00,SF,2.64,33175,6,"Naos Gold 12x24 Matte",11/01/2023
A000,1.00,SF,4.29,33175,7,"Naos Gold 24x48 Matte",11/01/2023
A000,1.00,SF,4.29,33175,8,"Naos Gold 24x48 Matte",11/01/2023
A000,1.00,SF,2.64,33175,9,"Rodum Perla 12x24 Matte",11/01/2023
A000,1.00,SF,2.64,33175,10,"Rodum Perla 12x24 Matte",11/01/2023
A000,1.00,SF,4.29,33175,11,"Berkley Perla 24x48 Matte",11/01/2023
A000,1.00,SF,4.29,33175,12,"Berkley Perla 24x48 Matte",11/01/2023
A000,1.00,SF,2.68,33175,13,"Barnaby Super White 12x24 Matte",11/01/2023
A000,1.00,SF,2.68,33175,14,"Barnaby Super White 12x24 Matte",11/01/2023
A000,1.00,SF,4.29,33175,15,"Barnaby Super White 24x48 Matte",11/01/2023
A000,1.00,SF,4.29,33175,16,"Barnaby Super White 24x48 Matte",11/01/2023
A000,1.00,SF,2.95,33175,17,"Lamosa Moscato Taupe 12x24",11/01/2023
A000,1.00,SF,2.95,33175,18,"Lamosa Moscato Taupe 12x24",11/01/2023
A000,1.00,SF,2.95,33175,19,"Lamosa Basalt Grey 12x24",11/01/2023
A000,1.00,SF,2.95,33175,20,"Lamosa Basalt Grey 12x24",11/01/2023
A000,1.00,PC,12.46,33175,21,"Naos Mosaic 12x12",11/01/2023
A000,1.00,PC,12.46,33175,22,"Naos Mosaic 12x12",11/01/2023
A000,886.00,CTN,37.81,33173,1,"Wig Wag Mud Polished 3x6",11/01/2023
A000,886.00,CTN,37.81,33173,2,"Wig Wag Mud Polished 3x6",11/01/2023
A000,9562.00,SF,2.53,33173,3,"Vitra Urbancrete Mink 12x24",11/01/2023
A000,9562.00,SF,2.53,33173,4,"Vitra Urbancrete Mink 12x24",11/01/2023
EV14007,1.00,SF,3.94,33173,5,"Qty TBD",11/01/2023
EV14007,1.00,SF,3.94,33173,6,"Qty TBD",11/01/2023
EV20967,1.00,SF,3.94,33173,7,"Qty TBD",11/01/2023
EV20967,1.00,SF,3.94,33173,8,"Qty TBD",11/01/2023
EV12482,1.00,SF,3.95,33173,9,"Qty TBD",11/01/2023
EV12482,1.00,SF,3.95,33173,10,"Qty TBD",11/01/2023
S93HON,1.00,SF,13.59,33173,11,"Qty TBD",11/01/2023
S93HON,1.00,SF,13.59,33173,12,"Qty TBD",11/01/2023
S210HON,1.00,SF,13.59,33173,13,"Qty TBD",11/01/2023
S210HON,1.00,SF,13.59,33173,14,"Qty TBD",11/01/2023
