Company,Customer,Contact,"Job Name","Quote Expire Date",Quote_Number,Note,approve_date
TOR,23499,78135,"29633 - KFC & Taco Bell -  National Spec",08/27/2022,29633,"Kris George - ",06/28/2022
TOR,12318,20550,"29632 - Case Goods Warehouse and Cannery",08/27/2022,29632,"Arch Rep. N/A - ",06/28/2022
TOR,11013,63195,"29631 - Case Goods Warehouse and Cannery",08/27/2022,29631,"Arch Rep. N/A - ",06/28/2022
TOR,11003,75626,"29630 - Christian Horizons Grimsby",08/27/2022,29630,"Arch Rep. N/A - ",06/28/2022
TOR,12385,47778,"29629 - Amgen Mississauga",08/27/2022,29629,"Arch Rep. N/A - ",06/28/2022
TOR,11040,2608,"29628 - Humber College Retail Space Toro",08/27/2022,29628,"Arch Rep. N/A - ",06/28/2022
TOR,11623,85207,"29627 - Christian Horizons Grimsby",08/27/2022,29627,"Arch Rep. N/A - ",06/28/2022
TOR,11040,2608,"29626 - Humber College Retail Space Toro",08/27/2022,29626,"Arch Rep. N/A - ",06/28/2022
TOR,10997,12040,"29625 - Humber College Retail Space Toro",08/27/2022,29625,"Arch Rep. N/A - ",06/28/2022
