"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,1.00,SF,14.57,29306,1,"Roppe Tuflex Square Tile 27x27 - Color TBD - 5.0625 Sqft per piece ",04/04/2022
3EX705,1.00,EA,358.00,29306,2,405-700sf/3Gal,04/04/2022
GC011224,54.00,SF,5.53,29306,3,,04/04/2022
03276N,3028.00,SF,5.10,29306,4,,04/04/2022
EV12482,7120.00,SF,4.79,29306,5,,04/04/2022
GC021224,26000.00,SF,5.53,29306,6,,04/04/2022
GC02MO22,3352.00,SF,13.55,29306,7,,04/04/2022
A000,1.00,SF,.00,29305,1,"POR Centura - Ariostea - Ultra iCementi - Iron (600x1200mm)  - SERIES IS DISCONTINUED",04/04/2022
A000,1.00,SF,.00,29305,2,"POR Centura - Ariostea - Ultra iCementi - Iron (600x1200mm)  - SERIES IS DISCONTINUED",04/04/2022
A000,1583.00,SF,7.99,29305,3,"PWT Centura - Mirage Glocal - Clear natural finish (600x1200mm)",04/04/2022
A000,1583.00,SF,7.99,29305,4,"PWT Centura - Mirage Glocal - Clear natural finish (600x1200mm)",04/04/2022
A000,1.00,LF,1.39,29305,5,"Roppe 700 series 6” - Color TBD",04/04/2022
A000,1.00,LF,1.39,29305,6,"Roppe 700 series 6” - Color TBD",04/04/2022
A000,1.00,SF,.00,29304,1,"POR Centura - Ariostea - Ultra iCementi - Iron (600x1200mm)  - SERIES IS DISCONTINUED",04/04/2022
A000,1583.00,SF,7.99,29304,2,"PWT Centura - Mirage Glocal - Clear natural finish (600x1200mm)",04/04/2022
A000,1.00,LF,1.39,29304,3,"Roppe 700 series 6” - Color TBD",04/04/2022
YRK30084N,1855.00,SF,7.74,29302,1,,04/04/2022
YRK30084N,1855.00,SF,7.74,29302,2,,04/04/2022
YRK30083,1000.00,SF,7.74,29302,3,,04/04/2022
YRK30083,1000.00,SF,7.74,29302,4,,04/04/2022
YRK30075R,1705.00,SF,2.98,29302,5,,04/04/2022
YRK30075R,1705.00,SF,2.98,29302,6,,04/04/2022
YRK30076,710.00,SF,2.98,29302,7,,04/04/2022
YRK30076,710.00,SF,2.98,29302,8,,04/04/2022
FL416WG,700.00,SF,2.50,29302,9,,04/04/2022
FL416WG,700.00,SF,2.50,29302,10,,04/04/2022
MO00649N,365.00,SF,6.74,29302,11," ( 3D STRUCTURE - LOOKS LIKE TEXTURED FINISH)",04/04/2022
MO00649N,365.00,SF,6.74,29302,12," ( 3D STRUCTURE - LOOKS LIKE TEXTURED FINISH)",04/04/2022
LOGRG5,1.00,SF,4.09,29301,1,"CT-3 COUNTER BACKWALL",04/04/2022
NH1406,1.00,SF,2.49,29301,2,"CT-1 WASHROOM WALL/FRONT WALL",04/04/2022
LOBBL0,1.00,SF,4.09,29301,3,"FRONT OF HOUSE WALL",04/04/2022
AC3118,1.00,SF,4.49,29301,4,"CT-6 KITCHEN FLOOR",04/04/2022
AC31148RTC,1.00,PC,4.25,29301,5,"CT-6A KITCHEN FLOOR COVE BASE",04/04/2022
TA620910W25,1.00,EA,23.00,29301,6,"CT1 / CT2 / CT3A / GT1 / GT2",04/04/2022
TA650973F25,1.00,EA,23.00,29301,7,CT4,04/04/2022
TA650961F25,1.00,EA,23.00,29301,8,CT5,04/04/2022
TA650945F25,1.00,EA,23.00,29301,9,CT6,04/04/2022
MO00613,1.00,SF,5.39,29301,10,"WT4 & BT1 (BT has been replaced with replaced with BT1)",04/04/2022
547380,1.00,SF,4.89,29301,11,WT5,04/04/2022
LOROR3,1.00,SF,6.75,29301,12,WT6,04/04/2022
LOBLBB,1.00,SF,4.95,29301,13,WT7,04/04/2022
MKG29,1.00,SF,14.09,29301,14,,04/04/2022
CT01898,1.00,SF,4.99,29301,15,,04/04/2022
J85886,1.00,SF,9.29,29301,16,"Qty TBD",04/04/2022
