"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
VB2021,1.00,SF,5.40,32640,1,"PT1 - Showroom Floor",05/01/2023
VB2021,1.00,SF,5.40,32640,2,"PT1 - Showroom Floor",05/01/2023
VB2022G,1.00,SF,5.40,32640,3,"PT1A - Service Reception",05/01/2023
VB2022G,1.00,SF,5.40,32640,4,"PT1A - Service Reception",05/01/2023
VB2022,1.00,SF,6.35,32640,5,"PT2 - Washrooms / Rear Areas",05/01/2023
VB2022,1.00,SF,6.35,32640,6,"PT2 - Washrooms / Rear Areas",05/01/2023
VB2001CB,1.00,PC,5.83,32640,7,"Service Reception",05/01/2023
VB2001CB,1.00,PC,5.83,32640,8,"Service Reception",05/01/2023
VB2001ICRN,1.00,PC,12.71,32640,9,"Service Reception",05/01/2023
VB2001ICRN,1.00,PC,12.71,32640,10,"Service Reception",05/01/2023
VB2001OCRN,1.00,PC,12.71,32640,11,"Service Reception",05/01/2023
VB2001OCRN,1.00,PC,12.71,32640,12,"Service Reception",05/01/2023
VB2001BBAT,1.00,PC,6.56,32640,13,"Service Reception * Special Order",05/01/2023
VB2001BBAT,1.00,PC,6.56,32640,14,"Service Reception * Special Order",05/01/2023
A000,1.00,SF,5.93,32640,15,"CT1/CT2 Villeroy 6x12 Snowy White - SPECIAL ORDER",05/01/2023
A000,1.00,SF,5.93,32640,16,"CT1/CT2 Villeroy 6x12 Snowy White - SPECIAL ORDER",05/01/2023
A000,1.00,SF,5.93,32640,17,"CT1/CT2 Villeroy 4x12 Grau 50 - SPECIAL ORDER",05/01/2023
A000,1.00,SF,5.93,32640,18,"CT1/CT2 Villeroy 4x12 Grau 50 - SPECIAL ORDER",05/01/2023
A000,1.00,SF,7.20,32640,19,"VB2001 - V&B 8X8 Volkswagon Malaga Matte R11
Rect - 2023V08A - 8x8 Villeroy & Boch Antracite - PT3/PT4 - Service Reception Alternate",05/01/2023
A000,1.00,SF,7.20,32640,20,"VB2001 - V&B 8X8 Volkswagon Malaga Matte R11
Rect - 2023V08A - 8x8 Villeroy & Boch Antracite - PT3/PT4 - Service Reception Alternate",05/01/2023
