"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
ZEGREHEX,1.00,SF,17.09,29243,1,"Qty TBD",03/22/2022
AR24471N,1.00,SF,5.41,29243,2,"Qty TBD",03/22/2022
ZEGREHEX,1.00,SF,17.09,29242,1,"Qty TBD",03/22/2022
ZEGREHEX,1.00,SF,17.09,29242,2,"Qty TBD",03/22/2022
AR24471N,1.00,SF,5.41,29242,3,"Qty TBD",03/22/2022
AR24471N,1.00,SF,5.41,29242,4,"Qty TBD",03/22/2022
DITRA30M,1.00,SF,1.08,29241,1,"Qty TBD",03/22/2022
DITRAXL175,1.00,SF,1.27,29241,2,"Qty TBD",03/22/2022
KERDI200,1.00,SF,1.09,29241,3,"Qty TBD",03/22/2022
KERECKFA10,1.00,PKG,51.90,29241,4,"Package of 10",03/22/2022
KEBA1001855M,1.00,ROL,17.39,29241,5,"Qty TBD
",03/22/2022
SETA50G,1.00,EA,28.50,29241,6,"Qty TBD",03/22/2022
SET50G,1.00,EA,15.95,29241,7,"Qty TBD",03/22/2022
MBU1315,1.00,SF,4.99,29240,1,"Qty TBD",03/22/2022
MBU1315,1.00,SF,4.99,29240,2,"Qty TBD",03/22/2022
FL416FMN,1.00,SF,4.80,29240,3,"Qty TBD",03/22/2022
FL416FMN,1.00,SF,4.80,29240,4,"Qty TBD",03/22/2022
A000,1.00,PC,75.29,29240,5,"Roppe 27x27x3/8 Tuflex Spartus - Square -  5.0625sf/Tile",03/22/2022
A000,1.00,PC,75.29,29240,6,"Roppe 27x27x3/8 Tuflex Spartus - Square -  5.0625sf/Tile",03/22/2022
3EX705,1.00,EA,358.00,29240,7,405-700sf/3Gal,03/22/2022
3EX705,1.00,EA,358.00,29240,8,405-700sf/3Gal,03/22/2022
LOBBL0,1100.00,SF,3.69,29239,1,,03/22/2022
A000,1.00,SF,1.59,29238,1,"Centura 6X36X2.3mm Vintage Sand - Qty TBD - 36sf/carton Sold in Full Cartons Only",03/22/2022
TA7444G,1.00,EA,132.00,29238,2,"Coverage 700sf/4Gal",03/22/2022
TA7744G,1.00,EA,166.00,29237,1,"Coverage- Porous 125-175 sf/gal 1/16X1/16X1/16 square-notch - Non-Porous 175-250 sf/gal 1/16X1/32X1/32 U-notch - Cushion-backed or fiber glassed sheet vinyl/smooth backed vinyl or non-PVC carpet tile 3/8 nap roller 250-350 sf/gal",03/22/2022
66T29NR,1.00,SF,5.85,29237,2,"CT-1  - Replaces T29B124 Florida 24X24 Time 2.0 Black Natural Field",03/22/2022
GWV0224,1.00,SF,4.59,29237,3,CT-2,03/22/2022
GMR97M1224N,1.00,SF,6.95,29237,4,CWT-1,03/22/2022
36T29NR,1.00,SF,5.59,29237,5,"CTB-1  - Replaces: T29B1624 Florida 6X24 Time 2.0 Black Natural Field",03/22/2022
9194527,1.00,SF,4.19,29237,6,"NEW SKU (OLD SKU IS 9424527)",03/22/2022
A000,1.00,SF,2.29,29237,7,"Centura 6X48 Dura Contract Vista Saddle 36 sft/Ctn",03/22/2022
A000,1.00,SF,3.75,29237,8,"Centura 7X48X5.5mm Northern Woods Walnut - 24.29 sft/ctn",03/22/2022
FL416WG,1.00,SF,3.99,29237,9,"Qty TBD",03/22/2022
K757894,1.00,SF,4.59,29237,10,"ALT to EF-3 - Service Drive & Service Workshop",03/22/2022
ICBLP1224,1.00,SF,6.19,29236,1,"TL-3  NEW CAR DELIVERY",03/22/2022
ICCRM1224,1.00,SF,4.49,29236,2,"TL-1 - Showroom  ",03/22/2022
ICBLM1224,1.00,SF,4.49,29236,3,"TL-2 Showroom  ",03/22/2022
VENI50003,1.00,CTN,189.00,29236,4,"CPT-2 - Tile - 20pcs = 5.98 Syd Price: $31.61 Syd ",03/22/2022
VENI50006,1.00,CTN,189.00,29236,5,"CPT1VIP -Tile - 20pcs = 5.98 Syd Price: $31.61 Syd ",03/22/2022
AJ8Q,1.00,SF,4.99,29236,6,"TL-4 - Atlas - Etic 6x36 - Pallisandro - Wood look",03/22/2022
9424527,1.00,SF,4.19,29236,7,"TL-5 - Drive Thru Reception",03/22/2022
ICCRP1224,1.00,SF,6.19,29236,8,"TL1A - Special Order - Please confirm ETA when ordering",03/22/2022
JW041224,1.00,CTN,118.44,29236,9,"NM-1 - - Special Order - Please confirm ETA when ordering",03/22/2022
TA7494G,1.00,EA,106.73,29236,10,"Porous - 162-180 sf/gal. Non-porous - 220-260 sf/gal. Brush/roller - 
225-260 sf/gal.",03/22/2022
