"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
KST9651525,1.00,EA,99.74,32965,1,"Qty TBD",08/23/2023
KST9651525,1.00,EA,99.74,32965,2,"Qty TBD",08/23/2023
KST12201525,1.00,EA,150.10,32965,3,"Qty TBD",08/23/2023
KST12201525,1.00,EA,150.10,32965,4,"Qty TBD",08/23/2023
KST12201830,1.00,EA,152.35,32965,5,"Qty TBD",08/23/2023
KST12201830,1.00,EA,152.35,32965,6,"Qty TBD",08/23/2023
KST1525,1.00,EA,193.10,32965,7,"Qty TBD",08/23/2023
KST1525,1.00,EA,193.10,32965,8,"Qty TBD",08/23/2023
KST1830,1.00,EA,211.42,32965,9,"Qty TBD",08/23/2023
KST1830,1.00,EA,211.42,32965,10,"Qty TBD",08/23/2023
KST1220BF,1.00,EA,94.82,32965,11,"Qty TBD",08/23/2023
KST1220BF,1.00,EA,94.82,32965,12,"Qty TBD",08/23/2023
KST965BF,1.00,EA,80.23,32965,13,"Qty TBD",08/23/2023
KST965BF,1.00,EA,80.23,32965,14,"Qty TBD",08/23/2023
KD2ABSE,1.00,EA,88.79,32965,15,"Qty TBD",08/23/2023
KD2ABSE,1.00,EA,88.79,32965,16,"Qty TBD",08/23/2023
KERDI200,1.00,SF,1.27,32965,17,"Qty TBD",08/23/2023
KERDI200,1.00,SF,1.27,32965,18,"Qty TBD",08/23/2023
AC3586,1.00,SF,4.75,32964,1,T1,08/22/2023
GC0224,1.00,SF,5.89,32964,2,T2,08/22/2023
GC0224,1.00,SF,5.89,32964,3,"B2 - Cut down on site to 6x12",08/22/2023
AC370RTC,1.00,PC,4.70,32964,4,B1,08/22/2023
PBWMX,1.00,SF,10.70,32964,5,WT-1,08/22/2023
VINBI,1.00,SF,4.45,32964,6,WT-2,08/22/2023
IN76136B,1.00,SF,3.99,32964,7,WT-3,08/22/2023
MBU22105,1.00,SF,3.70,32962,1,"Qty TBD",08/22/2023
MBU22105,1.00,SF,3.70,32962,2,"Qty TBD",08/22/2023
MBU22105,1.00,SF,3.70,32962,3,,08/22/2023
MBU22105,1.00,SF,3.70,32962,4,,08/22/2023
A000,1.00,SF,2.48,32962,5,"Vitra Dotti 12x12 (Dark Grey, Light Grey, Light Beige, Ivory)",08/22/2023
A000,1.00,SF,2.48,32962,6,"Vitra Dotti 12x12 (Dark Grey, Light Grey, Light Beige, Ivory)",08/22/2023
A000,1.00,SF,4.65,32962,7,"Glocal 12x24 (GC01, GC02, GC04, GC09)",08/22/2023
A000,1.00,SF,4.65,32962,8,"Glocal 12x24 (GC01, GC02, GC04, GC09)",08/22/2023
A000,1.00,SF,4.78,32962,9,"Glocal 12x24 (GC03, GC05, GC06, GC07, GC08, GC10)",08/22/2023
