"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,3020.00,SF,2.32,32472,1,"PFT1: Vitra Dotti 12x12 Colour TBD",02/24/2023
A000,2900.00,SF,4.17,32472,2,"PFT - Tau 12X24 Integra Matte - Color TBD ( Special in Montreal) ",02/24/2023
A000,1.00,SF,3.17,32472,3,"Vitra PRO RAL 4x12 Wall Tile - Matt - Color TBD (excluding red)",02/24/2023
A000,1.00,SF,3.49,32472,4,"Vitra PRO RAL 4x12 Wall Tile - Glossy - Color TBD (excluding red)",02/24/2023
A000,1.00,SF,3.41,32472,5,"Vitra 24X24 (60cm x 60cm0 Ceppostone Rectified R9 - Qty TBD",02/24/2023
A000,850.00,SF,4.90,32471,1,"Coem 24X48 Reverso Natural Rectified - Color TBD",02/24/2023
A000,850.00,SF,4.90,32471,2,"Coem 24X48 Reverso Natural Rectified - Color TBD",02/24/2023
A000,850.00,SF,4.90,32471,3,"Coem 24X48 Reverso Natural Rectified - Color TBD",02/24/2023
A000,850.00,SF,4.90,32471,4,"Coem 24X48 Reverso Natural Rectified - Color TBD",02/24/2023
A000,1.00,EA,54.53,32471,5,"TEC #TA550 (25 lb bag) power grout ",02/24/2023
A000,1.00,EA,54.53,32471,6,"TEC #TA550 (25 lb bag) power grout ",02/24/2023
A000,1.00,EA,54.53,32471,7,"TEC #TA550 (25 lb bag) power grout ",02/24/2023
A000,1.00,EA,54.53,32471,8,"TEC #TA550 (25 lb bag) power grout ",02/24/2023
GRTRBL,18.00,PC,11.85,32471,9,,02/24/2023
GRTRBL,18.00,PC,11.85,32471,10,,02/24/2023
GRTRBL,18.00,PC,11.85,32471,11,,02/24/2023
GRTRBL,18.00,PC,11.85,32471,12,,02/24/2023
TA382,1.00,EA,17.00,32471,13,"Qty TBD",02/24/2023
TA382,1.00,EA,17.00,32471,14,"Qty TBD",02/24/2023
TA382,1.00,EA,17.00,32471,15,"Qty TBD",02/24/2023
TA382,1.00,EA,17.00,32471,16,"Qty TBD",02/24/2023
