Company,Customer,Contact,"Job Name","Quote Expire Date",Quote_Number,Note,approve_date
TOR,29423,73206,"29482 - Vinfast Auto - National Spec",07/30/2022,29482,"Anthony D'Alfonso - ",05/31/2022
TOR,12339,54645,"29481 - Vinfast Auto - National Spec",07/30/2022,29481,"Arch Rep. N/A - ",05/31/2022
TOR,12318,7681,"29479 - 489 - 539 King Street West",06/30/2022,29479,"Arch Rep. N/A - ",05/31/2022
TOR,12318,20550,"29439 - Westin Harbour Castle Guestrooms",07/31/2022,29439,"Arch Rep. N/A - - FALL 2022 - SHIP DIRECT CONTAINERS TO CLASSIC TILE",05/31/2022
