"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,22.00,SYD,27.99,32404,1,"FORBO SARLON SUPERSTEP STAR COLLECTION CONCRETE
6’6”x19’ CUT ROLL (14 SQYDS)",02/02/2023
A000,22.00,SYD,27.99,32404,2,"FORBO SARLON SUPERSTEP STAR COLLECTION CONCRETE
6’6”x19’ CUT ROLL (14 SQYDS)",02/02/2023
A000,1.00,EA,47.92,32404,3,"Forbo 164LF Weld Rod - $47.92. Per Coil",02/02/2023
A000,1.00,EA,47.92,32404,4,"Forbo 164LF Weld Rod - $47.92. Per Coil",02/02/2023
GC031224,940.00,SF,4.75,32403,1,,02/02/2023
GC031224,940.00,SF,4.75,32403,2,,02/02/2023
GC031224,940.00,SF,4.75,32402,1,,02/02/2023
K835604,1.00,SF,3.49,32400,1,"Qty TBD",02/02/2023
748513,1.00,SF,8.25,32400,2,"Qty TBD",02/02/2023
LOFRS5,1.00,SF,6.35,32400,3,"Qty TBD",02/02/2023
A000,1.00,SF,4.23,32398,1,"Amtico Mirra Wood (Various Sizes) LVT - Qty TBD",02/02/2023
A000,1.00,LF,28.19,32398,2,"Roppe Rubber Tread One Piece Tread with Riser and abrasive strip - 95 hammered or 96 vantage
",02/02/2023
A000,1.00,SF,8.31,32398,3,"Roppe Rubber Tile 1/8”x 19-11/16”x19-11/16” (991,993,994,995,996) - (16 pieces or 43 sqft/ctn, $20 broken carton charge)

",02/02/2023
A000,1.00,SF,4.07,32398,4,"Carpenter 12x24 Matte - Color TBD",02/02/2023
A000,1.00,SF,2.69,32398,5,"Urbancrete 12x24 Matte - Color TBD",02/02/2023
A000,1.00,SF,2.74,32398,6,"Rainbow 4x16 Matte - Group 1 (white, alabaster)",02/02/2023
A000,1.00,SF,2.91,32398,7,"Rainbow 4x16 Matte - Group 2 (denim, silk, slate blue)",02/02/2023
A000,1.00,SF,3.30,32398,8,"Rainbow 4x16 Matte - Group 3 (fog, gunmetal, limen, ocean blue, sage, turquoise): ",02/02/2023
A000,1.00,SF,3.64,32398,9,"Rainbow 4x16 Matte - Group 4 (black, red, spice): ",02/02/2023
A000,1.00,PC,.00,32398,10,"*Urban Max is discontinued*",02/02/2023
135OZEX610,1.00,EA,45.52,32398,11,"(25-50 LF per cartridge)",02/02/2023
4EX510,1.00,EA,170.49,32398,12,"coverage 640sqft/pail",02/02/2023
GRTRBL,1.00,PC,11.89,32398,13,"Qty TBD",02/02/2023
MBU22105,1.00,SF,3.38,32398,14,"Qty TBD",02/02/2023
MBU2215,1.00,SF,3.16,32398,15,"Qty TBD",02/02/2023
MBU2214,1.00,SF,3.28,32398,16,"Qty TBD",02/02/2023
MBU2217,1.00,SF,4.23,32398,17,"Qty TBD",02/02/2023
MBU22103,1.00,SF,4.00,32398,18,"Qty TBD",02/02/2023
A000,1.00,SF,4.23,32397,1,"Amtico Mirra Wood (Various Sizes) LVT - Qty TBD",02/02/2023
A000,1.00,LF,28.19,32397,2,"Roppe Rubber Tread One Piece Tread with Riser and abrasive strip - 95 hammered or 96 vantage
",02/02/2023
A000,1.00,SF,8.31,32397,3,"Roppe Rubber Tile 1/8”x 19-11/16”x19-11/16” (991,993,994,995,996) - (16 pieces or 43 sqft/ctn, $20 broken carton charge)

",02/02/2023
A000,1.00,SF,4.07,32397,4,"Carpenter 12x24 Matte - Color TBD",02/02/2023
A000,1.00,SF,2.69,32397,5,"Urbancrete 12x24 Matte - Color TBD",02/02/2023
