"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,1.00,SF,4.98,32673,1,"Casalgrande Le Ville Matt 24x48 - Qty TBD",05/17/2023
A000,1.00,SF,6.75,32673,2,"Casalgrande Le Ville Polish 24x48 - Qty TBD",05/17/2023
A000,1.00,SF,4.29,32673,3,"  TL3 Centura Lanse White 50x250mm - Qty TBD",05/17/2023
A000,1.00,SF,4.98,32672,1,"Casalgrande Le Ville Matt 24x48 - Qty TBD",05/17/2023
A000,1.00,SF,4.98,32672,2,"Casalgrande Le Ville Matt 24x48 - Qty TBD",05/17/2023
A000,1.00,SF,4.98,32672,3,"Casalgrande Le Ville Matt 24x48 - Qty TBD",05/17/2023
A000,1.00,SF,4.98,32672,4,"Casalgrande Le Ville Matt 24x48 - Qty TBD",05/17/2023
A000,1.00,SF,6.75,32672,5,"Casalgrande Le Ville Polish 24x48 - Qty TBD",05/17/2023
A000,1.00,SF,6.75,32672,6,"Casalgrande Le Ville Polish 24x48 - Qty TBD",05/17/2023
A000,1.00,SF,6.75,32672,7,"Casalgrande Le Ville Polish 24x48 - Qty TBD",05/17/2023
A000,1.00,SF,6.75,32672,8,"Casalgrande Le Ville Polish 24x48 - Qty TBD",05/17/2023
A000,1.00,SF,4.29,32672,9,"  TL3 Centura Lanse White 50x250mm - Qty TBD",05/17/2023
A000,1.00,SF,4.29,32672,10,"  TL3 Centura Lanse White 50x250mm - Qty TBD",05/17/2023
A000,1.00,SF,4.29,32672,11,"  TL3 Centura Lanse White 50x250mm - Qty TBD",05/17/2023
A000,1.00,SF,4.29,32672,12,"  TL3 Centura Lanse White 50x250mm - Qty TBD",05/17/2023
A000,1.00,SF,5.89,32655,1,"ABPURE Imagine Sheet 60” x 50’ x 2mm - Various Colours - Various Quantities",05/17/2023
A000,1.00,SF,7.57,32655,2,"ABPURE Imagine Sheet 60” x 50’ x 3mm - Various Colours - Various Quantities",05/17/2023
A000,335.00,SF,17.70,32655,3,"Ariostea Ultra Marmi Grey Marble LS Polished 1500mm x 1500mm x 6mm (cut by installer)",05/17/2023
A000,820.00,SF,3.58,32655,4,"Ceppostone Dark Greige Matte 24” x 24",05/17/2023
A000,3000.00,SF,4.99,32655,5,"Leville Casalgrande 24x48 Matt (Pisani) - (Allow 8 Weeks delivery) ",05/17/2023
A000,3000.00,SF,6.87,32655,6,"Leville Casalgrande 24x48 Polished (Pisani) - (Allow 8 Weeks delivery) ",05/17/2023
A000,1.00,EA,25.00,32655,7,"American Biltrite has a $25.00 Cutting Charge per cut if less than a full roll.",05/17/2023
A000,1.00,EA,104.10,32655,8,"Weld Rods for Rolled AB PURE Rubber – Price $ 104.10/ coil (150 lnft/Coil)",05/17/2023
A000,76.00,SF,2.83,32655,9,"L-AB-20  - Basaltina Nero Matte 12” x 24""",05/17/2023
A000,1.00,SF,4.84,32655,10,"TL3 Lanse Ceramic Wall Tile White 50mm x 250mm",05/17/2023
A000,1.00,SF,5.37,32655,11,"TL-1 Stromboli Evergreen Matte 115mm x 200mm – (4x15 Only)",05/17/2023
ME14248,4643.00,SF,4.84,32655,12,,05/17/2023
ME20904,5551.00,SF,4.84,32655,13,,05/17/2023
AR24464,1231.00,SF,4.84,32655,14,,05/17/2023
AR24469N,60.00,SF,4.84,32655,15,,05/17/2023
77715L,1.00,EA,236.94,32655,16,"(Coverage approx. 700 – 820sqft / 15L)",05/17/2023
K798016,2841.00,SF,7.07,32655,17,TL-AB-24,05/17/2023
