"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,1.00,SF,3.68,29252,1,"PURESTONE: 11.8""X23.6"" MATTE PRESSED 
",03/24/2022
A000,1.00,SF,3.68,29252,2,"PURESTONE: 11.8""X23.6"" MATTE PRESSED 
",03/24/2022
K790605,1.00,SF,4.15,29252,3,"Qty TBD",03/24/2022
K790605,1.00,SF,4.15,29252,4,"Qty TBD",03/24/2022
K794223,1.00,SF,4.15,29252,5,"Qty TBD",03/24/2022
K794223,1.00,SF,4.15,29252,6,"Qty TBD",03/24/2022
K794256,1.00,SF,4.36,29252,7,"Qty TBD",03/24/2022
K794256,1.00,SF,4.36,29252,8,"Qty TBD",03/24/2022
K794212,1.00,SF,8.10,29252,9,"Qty TBD",03/24/2022
K794212,1.00,SF,8.10,29252,10,"Qty TBD",03/24/2022
K891243,1.00,SF,4.73,29252,11,"Qty TBD",03/24/2022
K891243,1.00,SF,4.73,29252,12,"Qty TBD",03/24/2022
K891140,1.00,SF,5.80,29252,13,"Qty TBD",03/24/2022
K891140,1.00,SF,5.80,29252,14,"Qty TBD",03/24/2022
RO125EB,1.00,PC,59.36,29252,15,"Qty TBD",03/24/2022
RO125EB,1.00,PC,59.36,29252,16,"Qty TBD",03/24/2022
VRO125E,1.00,EA,5.87,29252,17,"Qty TBD",03/24/2022
VRO125E,1.00,EA,5.87,29252,18,"Qty TBD",03/24/2022
EVRO125EB,1.00,EA,29.03,29252,19,"Qty TBD",03/24/2022
EVRO125EB,1.00,EA,29.03,29252,20,"Qty TBD",03/24/2022
IDRO125E,1.00,PC,5.38,29252,21,"Qty TBD",03/24/2022
IDRO125E,1.00,PC,5.38,29252,22,"Qty TBD",03/24/2022
RO125AE,1.00,PC,14.16,29252,23,"Qty TBD",03/24/2022
RO125AE,1.00,PC,14.16,29252,24,"Qty TBD",03/24/2022
VRO125,1.00,EA,1.48,29252,25,"Qty TBD",03/24/2022
VRO125,1.00,EA,1.48,29252,26,"Qty TBD",03/24/2022
