"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,350.00,SF,36.00,29093,1,"Mirage Jewels Custom Suit Geometric (This is a speciality tile that is tailored made to a specific drawing) PLEASE NOTE: ORDERS THAT ARE LESS THAN 35 SFT, ARE CHARGED AN EXTRA $400.00",02/08/2022
A000,350.00,SF,36.00,29093,2,"Mirage Jewels Custom Suit Geometric (This is a speciality tile that is tailored made to a specific drawing) PLEASE NOTE: ORDERS THAT ARE LESS THAN 35 SFT, ARE CHARGED AN EXTRA $400.00",02/08/2022
A000,1.00,SF,4.74,29092,1,"Centura 12x24 Britstone Matt Finish. Colour TBD (Grey)",02/08/2022
A000,800.00,SF,2.62,29092,2,"Centura 4x16 Max Urban White Matt",02/08/2022
A000,1.00,SF,4.74,29091,1,"Centura 12x24 Britstone Matt Finish. Colour TBD (Grey)",02/08/2022
A000,800.00,SF,2.62,29091,2,"Centura 4x16 Max Urban White Matt",02/08/2022
A000,1.00,SF,4.74,29090,1,"Centura 12x24 Britstone Matt Finish. Colour TBD (Grey)",02/08/2022
A000,1.00,SF,4.74,29090,2,"Centura 12x24 Britstone Matt Finish. Colour TBD (Grey)",02/08/2022
A000,800.00,SF,2.62,29090,3,"Centura 4x16 Max Urban White Matt",02/08/2022
A000,800.00,SF,2.62,29090,4,"Centura 4x16 Max Urban White Matt",02/08/2022
A000,1.00,SF,4.74,29089,1,"Centura 12x24 Britstone Matt Finish. Colour TBD (Grey)",02/08/2022
A000,800.00,SF,2.62,29089,2,"Centura 4x16 Max Urban White Matt",02/08/2022
