"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
MBU1X17,1.00,SF,6.65,29660,1,"Qty TBD",07/05/2022
A000,1.00,SF,5.65,29660,2,"Miki 1x1 Bee Box White Little Hex Unglazed (M404/M421) - Qty TBD",07/05/2022
36T29NR,1.00,SF,5.15,29660,3,"Qty TBD",07/05/2022
A000,1.00,CTN,108.00,29658,1,"Roppe 4X120ft Pinnacle Rubber Cove - Color TBD - Roll 120Ft",07/05/2022
A000,1.00,CTN,108.00,29658,2,"Roppe 4X120ft Pinnacle Rubber Cove - Color TBD - Roll 120Ft",07/05/2022
VM360R,1.00,SF,5.29,29658,3,,07/05/2022
VM360R,1.00,SF,5.29,29658,4,,07/05/2022
TA650927F25,1.00,EA,23.00,29658,5,,07/05/2022
TA650927F25,1.00,EA,23.00,29658,6,,07/05/2022
VMB600R,1.00,PC,13.49,29658,7,"Coem 3 1/2"" x24"" Valmalenco Battiscopa - Special Order - Minimum 8 Weeks ETA",07/05/2022
VMB600R,1.00,PC,13.49,29658,8,"Coem 3 1/2"" x24"" Valmalenco Battiscopa - Special Order - Minimum 8 Weeks ETA",07/05/2022
NH6306,1.00,SF,4.59,29658,9,"Qty TBD",07/05/2022
NH6306,1.00,SF,4.59,29658,10,"Qty TBD",07/05/2022
VM603R,1.00,SF,5.29,29658,11,,07/05/2022
VM603R,1.00,SF,5.29,29658,12,,07/05/2022
BI367R,1.00,SF,4.59,29658,13,,07/05/2022
BI367R,1.00,SF,4.59,29658,14,,07/05/2022
LAR25847,1.00,SF,5.89,29658,15,"Qty TBD",07/05/2022
LAR25847,1.00,SF,5.89,29658,16,"Qty TBD",07/05/2022
5292,1.00,SF,7.79,29658,17,"Qty TBD",07/05/2022
5292,1.00,SF,7.79,29658,18,"Qty TBD",07/05/2022
JW02P1224,1.00,SF,9.99,29658,19,"Qty TBD",07/05/2022
JW02P1224,1.00,SF,9.99,29658,20,"Qty TBD",07/05/2022
MBU1X17,1.00,SF,6.65,29657,1,"Qty TBD",07/05/2022
MBU1X17,1.00,SF,6.65,29657,2,"Qty TBD",07/05/2022
A000,1.00,SF,5.65,29657,3,"Miki 1x1 Bee Box White Little Hex Unglazed (M404/M421) - Qty TBD",07/05/2022
A000,1.00,SF,5.65,29657,4,"Miki 1x1 Bee Box White Little Hex Unglazed (M404/M421) - Qty TBD",07/05/2022
36T29NR,1.00,SF,5.15,29657,5,"Qty TBD",07/05/2022
36T29NR,1.00,SF,5.15,29657,6,"Qty TBD",07/05/2022
A000,1.00,CTN,108.00,29656,1,"Roppe 4X120ft Pinnacle Rubber Cove - Color TBD - Roll 120Ft",07/05/2022
VM360R,1.00,SF,5.29,29656,2,,07/05/2022
TA650927F25,1.00,EA,23.00,29656,3,,07/05/2022
VMB600R,1.00,PC,13.49,29656,4,"Coem 3 1/2"" x24"" Valmalenco Battiscopa - Special Order - Minimum 8 Weeks ETA",07/05/2022
NH6306,1.00,SF,4.59,29656,5,"Qty TBD",07/05/2022
VM603R,1.00,SF,5.29,29656,6,,07/05/2022
BI367R,1.00,SF,4.59,29656,7,,07/05/2022
LAR25847,1.00,SF,5.89,29656,8,"Qty TBD",07/05/2022
5292,1.00,SF,7.79,29656,9,"Qty TBD",07/05/2022
JW02P1224,1.00,SF,9.99,29656,10,"Qty TBD",07/05/2022
A000,1.00,CTN,108.00,29655,1,"Roppe 4X120ft Pinnacle Rubber Cove - Color TBD - Roll 120Ft",07/05/2022
VM360R,1.00,SF,5.29,29655,2,,07/05/2022
TA650927F25,1.00,EA,23.00,29655,3,,07/05/2022
VMB600R,1.00,PC,13.49,29655,4,"Coem 3 1/2"" x24"" Valmalenco Battiscopa - Special Order - Minimum 8 Weeks ETA",07/05/2022
NH6306,1.00,SF,4.59,29655,5,"Qty TBD",07/05/2022
VM603R,1.00,SF,5.29,29655,6,,07/05/2022
BI367R,1.00,SF,4.59,29655,7,,07/05/2022
LAR25847,1.00,SF,5.89,29655,8,"Qty TBD",07/05/2022
5292,1.00,SF,7.79,29655,9,"Qty TBD",07/05/2022
JW02P1224,1.00,SF,9.99,29655,10,"Qty TBD",07/05/2022
MBU1X17,1.00,SF,6.65,29654,1,"Qty TBD",07/05/2022
MBU1X17,1.00,SF,6.65,29654,2,"Qty TBD",07/05/2022
A000,1.00,SF,5.65,29654,3,"Miki 1x1 Bee Box White Little Hex Unglazed (M404/M421) - Qty TBD",07/05/2022
A000,1.00,SF,5.65,29654,4,"Miki 1x1 Bee Box White Little Hex Unglazed (M404/M421) - Qty TBD",07/05/2022
36T29NR,1.00,SF,5.15,29654,5,"Qty TBD",07/05/2022
36T29NR,1.00,SF,5.15,29654,6,"Qty TBD",07/05/2022
AR24472N,1120.00,SF,5.41,29653,1,,07/05/2022
MBU1X17,1.00,SF,6.65,29652,1,"Qty TBD",07/05/2022
MBU1X17,1.00,SF,6.65,29652,2,"Qty TBD",07/05/2022
A000,1.00,SF,5.65,29652,3,"Miki 1x1 Bee Box White Little Hex Unglazed (M404/M421) - Qty TBD",07/05/2022
A000,1.00,SF,5.65,29652,4,"Miki 1x1 Bee Box White Little Hex Unglazed (M404/M421) - Qty TBD",07/05/2022
36T29NR,1.00,SF,5.15,29652,5,"Qty TBD",07/05/2022
36T29NR,1.00,SF,5.15,29652,6,"Qty TBD",07/05/2022
