"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
K948816,1150.00,SF,3.59,32352,1,,01/12/2023
FL416WGN,2080.00,SF,2.89,32352,2,,01/12/2023
A000,1.00,SF,4.24,32350,1,"Mayfair 12x24 - Black & Mocha",01/12/2023
A000,1.00,SF,4.30,32350,2,"Mayfair 12x24 - Cream & White",01/12/2023
A000,1.00,SF,4.30,32350,3,"Mayfair 12x24 - Burma & Olive",01/12/2023
A000,1.00,SF,2.91,32350,4,"Rainbow 4x16 Glossy - White, Alabaster, Denim, Silk, Slate Blue:",01/12/2023
A000,1.00,SF,3.30,32350,5,"Rainbow 4x16 Glossy - Turquoise, Sage, Ocean Blue, Gunmetal, Fog",01/12/2023
A000,1.00,SF,3.64,32350,6,"Rainbow 4x16 Glossy - Black, Spice",01/12/2023
A000,1.00,SF,4.24,32349,1,"Mayfair 12x24 - Black & Mocha",01/12/2023
A000,1.00,SF,4.30,32349,2,"Mayfair 12x24 - Cream & White",01/12/2023
A000,1.00,SF,4.30,32349,3,"Mayfair 12x24 - Burma & Olive",01/12/2023
A000,1.00,SF,2.91,32349,4,"Rainbow 4x16 Glossy - White, Alabaster, Denim, Silk, Slate Blue:",01/12/2023
A000,1.00,SF,3.30,32349,5,"Rainbow 4x16 Glossy - Turquoise, Sage, Ocean Blue, Gunmetal, Fog",01/12/2023
A000,1.00,SF,3.64,32349,6,"Rainbow 4x16 Glossy - Black, Spice",01/12/2023
