Company,Customer,Contact,"Job Name","Quote Expire Date",Quote_Number,Note,approve_date
TOR,15581,72540,"32850 - TD Bank - National Spec",09/08/2023,32850,"Kris George - ",07/10/2023
TOR,10719,3896,"32849 - Colliers Gibraltar 6925 Century ",09/08/2023,32849,"Arch Rep. N/A - ",07/10/2023
TOR,12756,69153,"32848 - Colliers Gibraltar 6925 Century ",09/08/2023,32848,"Arch Rep. N/A - ",07/10/2023
TOR,10925,62981,"32847 - Colliers Gibraltar 6925 Century ",09/08/2023,32847,"Arch Rep. N/A - ",07/10/2023
TOR,10925,62981,"32846 - Richardson & Whitebox - 21 St. C",09/08/2023,32846,"Arch Rep. N/A - ",07/10/2023
TOR,10719,3896,"32845 - Richardson & Whitebox - 21 St. C",09/08/2023,32845,"Anthony D'Alfonso - ",07/10/2023
TOR,11003,47325,"32844 - NYF & Harvey's Combo, 2150 Bloor",09/08/2023,32844,"Kris George - ",07/10/2023
