"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
GC021224,1.00,SF,5.47,32887,1,"CT-1 - QTY TBD",07/25/2023
GC021224,1.00,SF,5.47,32887,2,"CT-1 - QTY TBD",07/25/2023
GC021224,1.00,SF,5.47,32887,3,"CT-1 - QTY TBD",07/25/2023
GC021224,1.00,SF,5.47,32887,4,"CT-1 - QTY TBD",07/25/2023
36T27NR,1.00,SF,6.36,32887,5,PCT-1,07/25/2023
36T27NR,1.00,SF,6.36,32887,6,PCT-1,07/25/2023
36T27NR,1.00,SF,6.36,32887,7,PCT-1,07/25/2023
36T27NR,1.00,SF,6.36,32887,8,PCT-1,07/25/2023
AC3406,480.00,SF,3.91,32886,1,"TL04 ",07/25/2023
AC3406,480.00,SF,3.91,32886,2,"TL04 ",07/25/2023
AC3406,480.00,SF,3.91,32886,3,"TL04 ",07/25/2023
AC3406,480.00,SF,3.91,32886,4,"TL04 ",07/25/2023
GC021224,1.00,SF,5.47,32885,1,"CT-1 - QTY TBD",07/25/2023
GC021224,1.00,SF,5.47,32885,2,"CT-1 - QTY TBD",07/25/2023
36T27NR,1.00,SF,6.36,32885,3,PCT-1,07/25/2023
36T27NR,1.00,SF,6.36,32885,4,PCT-1,07/25/2023
GC021224,1.00,SF,5.47,32883,1,"CT-1 - QTY TBD",07/25/2023
36T27NR,1.00,SF,6.36,32883,2,PCT-1,07/25/2023
A000,600.00,SF,4.20,32882,1,"2.5""x8"" Artisan Alabaster Glossy",07/25/2023
A000,600.00,SF,4.20,32882,2,"2.5""x8"" Artisan Alabaster Glossy",07/25/2023
A000,1.00,SF,4.99,32882,3,"1.5cmx13cm FES Coprispigolo Nero glossy - Qty: 30 SFt",07/25/2023
A000,1.00,SF,4.99,32882,4,"1.5cmx13cm FES Coprispigolo Nero glossy - Qty: 30 SFt",07/25/2023
5292,1.00,SF,4.99,32882,5,"Qty TBD",07/25/2023
5292,1.00,SF,4.99,32882,6,"Qty TBD",07/25/2023
5126,1.00,SF,4.99,32882,7,"Qty TBD",07/25/2023
5126,1.00,SF,4.99,32882,8,"Qty TBD",07/25/2023
5145,800.00,SF,4.99,32882,9,"Qty TBD",07/25/2023
5145,800.00,SF,4.99,32882,10,"Qty TBD",07/25/2023
HL0003,1.00,SF,4.50,32882,11,"Qty TBD",07/25/2023
HL0003,1.00,SF,4.50,32882,12,"Qty TBD",07/25/2023
GC021224,1.00,SF,5.47,32881,1,"CT-1 - QTY TBD",07/25/2023
GC021224,1.00,SF,5.47,32881,2,"CT-1 - QTY TBD",07/25/2023
36T27NR,1.00,SF,6.36,32881,3,PCT-1,07/25/2023
36T27NR,1.00,SF,6.36,32881,4,PCT-1,07/25/2023
GC021224,1.00,SF,5.47,32880,1,"CT-1 - QTY TBD",07/25/2023
36T27NR,1.00,SF,6.36,32880,2,PCT-1,07/25/2023
