"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
ST25888N,1.00,SF,5.99,32096,1,"Qty TBD",11/09/2022
ST25888N,1.00,SF,5.99,32096,2,"Qty TBD",11/09/2022
A000,1.00,SF,8.31,32096,3,"Roppe #995 Hammered Design 20x20",11/09/2022
A000,1.00,SF,8.31,32096,4,"Roppe #995 Hammered Design 20x20",11/09/2022
A000,1.00,LF,25.21,32096,5,"Roppe #95 Hammered tread with riser solid colors",11/09/2022
A000,1.00,LF,25.21,32096,6,"Roppe #95 Hammered tread with riser solid colors",11/09/2022
4EX510,1.00,EA,170.46,32096,7,"coverage 640sqft/pail",11/09/2022
4EX510,1.00,EA,170.46,32096,8,"coverage 640sqft/pail",11/09/2022
CAAL1224MN,1.00,SF,3.99,32095,1,"WT1 - Qty TBD",11/09/2022
A000,1.00,SF,4.89,32095,2,"WT2 - Mirage 12X24X9mm Lemmy Venom - Qty TBD",11/09/2022
A000,1.00,SF,5.79,32095,3,"WT3 - Mirage 24X24X9mm Lemmy Venom - Qty TBD",11/09/2022
A000,1.00,SF,5.00,32095,4,"WT5 - Mirage 12X24X9mm Lemmy Pumpkin  - Qty TBD",11/09/2022
CADA1224MN,1.00,SF,3.99,32095,5,"WT4 - Qty TBD",11/09/2022
CAAL1224MN,1.00,SF,3.99,32094,1,"WT1 - Qty TBD",11/09/2022
A000,1.00,SF,4.89,32094,2,"WT2 - Mirage 12X24X9mm Lemmy Venom - Qty TBD",11/09/2022
A000,1.00,SF,5.79,32094,3,"WT3 - Mirage 24X24X9mm Lemmy Venom - Qty TBD",11/09/2022
A000,1.00,SF,5.00,32094,4,"WT5 - Mirage 12X24X9mm Lemmy Pumpkin  - Qty TBD",11/09/2022
CADA1224MN,1.00,SF,3.99,32094,5,"WT4 - Qty TBD",11/09/2022
K947238R,4330.00,SF,3.10,32093,1,TL-4,11/09/2022
A000,1.00,SF,15.69,32093,2,"Ariostea Ultra Marmi Gris De Savoie Soft 75 x 150cm 6mm",11/09/2022
A000,1.00,SF,17.25,32093,3,"Ariostea Ultra Marmi Gris De Savoie Soft 150 x 300cm 6mm",11/09/2022
A000,1867.00,SF,3.89,32092,1,"Argenta 12X24X10mm Tanum Matte (Lumina is disco, Tanum is the replacement)",11/09/2022
A000,1867.00,SF,3.89,32092,2,"Argenta 12X24X10mm Tanum Matte (Lumina is disco, Tanum is the replacement)",11/09/2022
A000,1.00,PC,.00,32092,3,"Blended Coventry has been disco, there is no replacement  ",11/09/2022
A000,1.00,PC,.00,32092,4,"Blended Coventry has been disco, there is no replacement  ",11/09/2022
AVAS1224,1.00,SF,3.86,32091,1,"Qty TBD",11/09/2022
AVWH1224,1.00,SF,3.86,32091,2,"Qty TBD",11/09/2022
AVTA1224,1.00,SF,3.86,32091,3,"Qty TBD",11/09/2022
MBU2229,1.00,SF,3.38,32091,4,"Qty TBD",11/09/2022
MBU2215,1.00,SF,3.48,32091,5,"Qty TBD",11/09/2022
MBU2214,1.00,SF,3.60,32091,6,"QTy TBD",11/09/2022
AGIS1224M,7400.00,SF,5.95,32090,1,"T2: PIEMME 12X24 AGELESS ISLAND NAT  ( PROPOSAL CODE: J2201AGE15 )",11/09/2022
AGAF1224P,1152.00,SF,6.95,32090,2,"T3: PIEMME 12X24 AGELESS AFRICA RET POL  ( PROPOSAL CODE: J2201AGE18 )",11/09/2022
GV050L,230.00,SF,4.75,32090,3,"T5: ASCOT 10X30 LUMEN RED LUX  ( PROPOSAL CODE: J2201ALUM)",11/09/2022
MBM1339,325.00,SF,5.25,32090,4,"T7: BASIC MOSAÏQUE - AXL - CENTURA - 12 PO X 12 PO X 5 MM - CHARCOAL - 8MM( PROPOSAL CODE: J2211339 )",11/09/2022
FL416WG,1090.00,SF,2.50,32090,5,"T9: ",11/09/2022
TRANSPORT,1.00,EA,6574.33,32090,6,"Freight to The Tile Centre",11/09/2022
