"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
DCV648HICK,1.00,CTN,71.64,29075,1,"Qty TBD - 36 SFT per Carton - BASED ON FULL PALLETS AND FULL ROLLS",02/03/2022
A000,1.00,SYD,24.53,29075,2,"Shaw Change In Attitude Commercial Carpet is a 26oz - BASED ON FULL PALLETS AND FULL ROLLS",02/03/2022
A000,1.00,SYD,38.69,29075,3,"Mannigton - 24"" x 24"" - 20 oz. Carthage Legacy - BASED ON FULL PALLETS AND FULL ROLLS",02/03/2022
A000,1.00,CTN,.00,29075,4,"NOTE **** SPECIAL ORDER - MINIMUM FULL ROLLS **** MUST TAG ALL ORDERS AS THEY ARE ORDERED. PRICES ARE GOOD TILL APRIL 30 2022.",02/03/2022
A000,26300.00,SF,2.50,29074,1,"Centura RAL Series 4”x12” Matte and Glossy Tile - Group 1 (Color TBD)",02/03/2022
A000,26300.00,SF,2.99,29074,2,"Centura RAL Series 4”x12” Matte and Glossy Tile - Group 2 (Color TBD)",02/03/2022
A000,26300.00,SF,3.50,29074,3,"Centura RAL Series 4”x12” Matte and Glossy Tile - Group 3 (Color TBD)",02/03/2022
A000,26300.00,SF,3.99,29074,4,"Centura RAL Series 4”x12” Matte and Glossy Tile - RED (Color TBD)",02/03/2022
A000,26300.00,SF,2.50,29073,1,"Centura RAL Series 4”x12” Matte and Glossy Tile - Group 1 (Color TBD)",02/03/2022
A000,26300.00,SF,2.50,29073,2,"Centura RAL Series 4”x12” Matte and Glossy Tile - Group 1 (Color TBD)",02/03/2022
A000,26300.00,SF,2.99,29073,3,"Centura RAL Series 4”x12” Matte and Glossy Tile - Group 2 (Color TBD)",02/03/2022
A000,26300.00,SF,2.99,29073,4,"Centura RAL Series 4”x12” Matte and Glossy Tile - Group 2 (Color TBD)",02/03/2022
A000,26300.00,SF,3.50,29073,5,"Centura RAL Series 4”x12” Matte and Glossy Tile - Group 3 (Color TBD)",02/03/2022
A000,26300.00,SF,3.50,29073,6,"Centura RAL Series 4”x12” Matte and Glossy Tile - Group 3 (Color TBD)",02/03/2022
A000,26300.00,SF,3.99,29073,7,"Centura RAL Series 4”x12” Matte and Glossy Tile - RED (Color TBD)",02/03/2022
A000,26300.00,SF,3.99,29073,8,"Centura RAL Series 4”x12” Matte and Glossy Tile - RED (Color TBD)",02/03/2022
A000,26300.00,SF,2.50,29072,1,"Centura RAL Series 4”x12” Matte and Glossy Tile - Group 1 (Color TBD)",02/03/2022
A000,26300.00,SF,2.50,29072,2,"Centura RAL Series 4”x12” Matte and Glossy Tile - Group 1 (Color TBD)",02/03/2022
A000,26300.00,SF,2.99,29072,3,"Centura RAL Series 4”x12” Matte and Glossy Tile - Group 2 (Color TBD)",02/03/2022
A000,26300.00,SF,2.99,29072,4,"Centura RAL Series 4”x12” Matte and Glossy Tile - Group 2 (Color TBD)",02/03/2022
A000,26300.00,SF,3.50,29072,5,"Centura RAL Series 4”x12” Matte and Glossy Tile - Group 3 (Color TBD)",02/03/2022
A000,26300.00,SF,3.50,29072,6,"Centura RAL Series 4”x12” Matte and Glossy Tile - Group 3 (Color TBD)",02/03/2022
A000,26300.00,SF,3.99,29072,7,"Centura RAL Series 4”x12” Matte and Glossy Tile - RED (Color TBD)",02/03/2022
A000,26300.00,SF,3.99,29072,8,"Centura RAL Series 4”x12” Matte and Glossy Tile - RED (Color TBD)",02/03/2022
GMR81M1224N,1850.00,SF,6.97,29071,1,,02/03/2022
GMR88M1224N,1850.00,SF,6.97,29071,2,,02/03/2022
VB2021,1.00,SF,4.89,29069,1,"PT1 - Showroom Floor",02/03/2022
VB2022G,1.00,SF,4.89,29069,2,"PT1A - Service Reception",02/03/2022
VB2022,1.00,SF,6.95,29069,3,"PT2 - Washrooms / Rear Areas",02/03/2022
A000,1.00,SF,5.99,29069,4,"VB2001 - V&B 8X8 Volkswagon Malaga Matte R11
Rect - 2023V08A - 8x8 Villeroy & Boch Antracite - PT3/PT4 - Service Reception Alternate",02/03/2022
A000,1.00,SF,3.89,29069,5,"CT1/CT2 Villeroy 6x12 Snowy White - SPECIAL
ORDER",02/03/2022
A000,1.00,SF,3.89,29069,6,"CT1/CT2 Villeroy 4x12 Grau 50 - SPECIAL ORDER",02/03/2022
A000,1.00,SF,7.99,29069,7,"CT1 - INDUSTRIAL GLASS - 10X30cm (4x12Inches) & 60X20cm (8x24 Inches) - Special
Order please check ETA when Ordering",02/03/2022
A000,1.00,SF,6.19,29069,8,"WD-1 - Piemme 8X48 Cottage Olmo - Special Order Please check
ETA when Ordering",02/03/2022
VB2001CB,1.00,PC,4.50,29069,9,"Service Reception",02/03/2022
VB2001ICRN,1.00,PC,9.99,29069,10,"Service Reception",02/03/2022
VB2001OCRN,1.00,PC,9.99,29069,11,"Service Reception",02/03/2022
VB2001BBAT,1.00,PC,3.99,29069,12,"Service Reception",02/03/2022
MBU1314,1.00,SF,5.59,29069,13,"Qty TBD",02/03/2022
K785122,1.00,SF,3.95,29069,14,"Qty TBD",02/03/2022
K793976,1.00,SF,3.95,29069,15,"Qty TBD",02/03/2022
GMR81M1224N,1850.00,SF,6.97,29068,1,,02/03/2022
GMR81M1224N,1850.00,SF,6.97,29068,2,,02/03/2022
GMR88M1224N,1850.00,SF,6.97,29068,3,,02/03/2022
GMR88M1224N,1850.00,SF,6.97,29068,4,,02/03/2022
A000,1.00,SF,17.57,29067,1,"Centura 5/8X2.5 Chevron Port Bg Marb Mosaic - All Colours (300mm x300mmx8mm) - Qty TBD",02/03/2022
A000,1.00,SF,17.57,29067,2,"Centura 5/8X2.5 Chevron Port Bg Marb Mosaic - All Colours (300mm x300mmx8mm) - Qty TBD",02/03/2022
A000,1.00,SF,5.82,29067,3,"Centura 3"" x 24""  Elemento (All colours)",02/03/2022
A000,1.00,SF,5.82,29067,4,"Centura 3"" x 24""  Elemento (All colours)",02/03/2022
A000,1.00,SF,7.85,29067,5,"Centura 4"" x 5""  Scale Hexagon (all colours except electric blue and metallic)",02/03/2022
A000,1.00,SF,7.85,29067,6,"Centura 4"" x 5""  Scale Hexagon (all colours except electric blue and metallic)",02/03/2022
A000,1.00,SF,9.22,29067,7,"Centura 4"" x 5""  Scale Hexagon - Electric blue and metallic - Qty TBD",02/03/2022
A000,1.00,SF,9.22,29067,8,"Centura 4"" x 5""  Scale Hexagon - Electric blue and metallic - Qty TBD",02/03/2022
DITRA30M,1.00,ROL,388.52,29067,9,"Qty TBD",02/03/2022
DITRA30M,1.00,ROL,388.52,29067,10,"Qty TBD",02/03/2022
A000,1.00,SF,17.57,29066,1,"Centura 5/8X2.5 Chevron Port Bg Marb Mosaic - All Colours (300mm x300mmx8mm) - Qty TBD",02/03/2022
