"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,250.00,SF,6.64,32567,1,"Centura, Glocal 24""x24"", Colour Chamois",04/03/2023
A000,250.00,SF,6.64,32567,2,"Centura, Glocal 24""x24"", Colour Chamois",04/03/2023
A000,500.00,SF,5.78,32567,3,"Centura, Glocal 12""x24"", Colour Ginger ",04/03/2023
A000,500.00,SF,5.78,32567,4,"Centura, Glocal 12""x24"", Colour Ginger ",04/03/2023
A000,170.00,SF,5.78,32567,5,"Centura. Costa Nova 2""x8"", Colour Beige Pale Glossy",04/03/2023
A000,170.00,SF,5.78,32567,6,"Centura. Costa Nova 2""x8"", Colour Beige Pale Glossy",04/03/2023
A000,1.00,SF,3.81,32566,1,"Vitra 24X24 Cement Mix Micro Dk GreyR10",04/03/2023
A000,1.00,SF,2.59,32566,2,"Vision 4x12 K785122 Matt. White.",04/03/2023
A000,1.00,SF,3.39,32566,3,"Sun Line White Matte. SULIBL. 8x24. ",04/03/2023
GC041224,1500.00,SF,4.61,32565,1,,04/03/2023
A000,1900.00,SF,4.17,32564,1,"Tune 12x24 (all colours)",04/03/2023
A000,500.00,SF,5.48,32564,2,"Brit Stone 18x36 Matte (all colours)",04/03/2023
A000,500.00,SF,6.18,32564,3,"Brit Stone 18x36 Semi-Polished (all colours)",04/03/2023
V8854G,1.00,EA,224.15,32563,1,"175 sf/gal coverage. Use 1/32x1/16x1/32 fine notch trowel ",04/03/2023
V8854G,1.00,EA,224.15,32563,2,"175 sf/gal coverage. Use 1/32x1/16x1/32 fine notch trowel ",04/03/2023
V8854G,1.00,EA,224.15,32563,3,,04/03/2023
V8854G,1.00,EA,224.15,32563,4,,04/03/2023
A000,1.00,SYD,28.50,32563,5,"SARLON NATURA 2MM - 6'6""",04/03/2023
A000,1.00,SYD,28.50,32563,6,"SARLON NATURA 2MM - 6'6""",04/03/2023
A000,1.00,PC,45.65,32563,7,"Forbo 164lf Sarlon Weldrod ",04/03/2023
A000,1.00,PC,45.65,32563,8,"Forbo 164lf Sarlon Weldrod ",04/03/2023
A000,1.00,SYD,32.55,32563,9,"Forbo SPHERA ELEMENTS 2MM - 6'6""",04/03/2023
A000,1.00,SYD,32.55,32563,10,"Forbo SPHERA ELEMENTS 2MM - 6'6""",04/03/2023
A000,1.00,EA,45.65,32563,11,"Forbo 164lf Sphera Weldrod",04/03/2023
A000,1.00,EA,45.65,32563,12,"Forbo 164lf Sphera Weldrod",04/03/2023
A000,1.00,SYD,35.95,32563,13,"FORBO STEP 2MM - 6'6""",04/03/2023
A000,1.00,SYD,35.95,32563,14,"FORBO STEP 2MM - 6'6""",04/03/2023
A000,1.00,SF,2.75,32563,15,"URBAN 8""X12"" - DISCONTINUED ALTERNATE:  EVOLVE 4"" X 12"" WHITE GLOSSY",04/03/2023
A000,1.00,SF,2.75,32563,16,"URBAN 8""X12"" - DISCONTINUED ALTERNATE:  EVOLVE 4"" X 12"" WHITE GLOSSY",04/03/2023
A000,1.00,SF,5.45,32563,17,"GLOCAL 12"" X 24"" CLR: IDEAL",04/03/2023
A000,1.00,SF,5.45,32563,18,"GLOCAL 12"" X 24"" CLR: IDEAL",04/03/2023
A000,1.00,SF,16.25,32563,19,"ZEN 2""X2""",04/03/2023
A000,1.00,SF,16.25,32563,20,"ZEN 2""X2""",04/03/2023
K947086R,1.00,SF,5.17,32562,1,"FL1 - Qty TBD",04/03/2023
K947086R,1.00,SF,5.17,32562,2,"FL1 - Qty TBD",04/03/2023
K947235R,1.00,SF,6.93,32562,3,"FL6 - Qty TBD",04/03/2023
K947235R,1.00,SF,6.93,32562,4,"FL6 - Qty TBD",04/03/2023
