"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,11600.00,SF,4.62,32151,1,"Mirage Glocal 12x24 Matt. Colours TBD.",11/17/2022
A000,11600.00,SF,4.62,32151,2,"Mirage Glocal 12x24 Matt. Colours TBD.",11/17/2022
A000,4300.00,SF,2.68,32151,3,"Vitral RAL 4x12. Colours TBD. - Standard Colors Only",11/17/2022
A000,4300.00,SF,2.68,32151,4,"Vitral RAL 4x12. Colours TBD. - Standard Colors Only",11/17/2022
A000,1.00,PC,9.70,32151,5,"Mirage Glocal base tile 4 x 12 (7cmx60cm) – Quantity 4,600 LF  ",11/17/2022
A000,1.00,PC,9.70,32151,6,"Mirage Glocal base tile 4 x 12 (7cmx60cm) – Quantity 4,600 LF  ",11/17/2022
A000,20.00,SF,3.70,32151,7,"Miki Plain Techno unglazed, anti-slip 2 x 2 – Standard colors",11/17/2022
A000,20.00,SF,3.70,32151,8,"Miki Plain Techno unglazed, anti-slip 2 x 2 – Standard colors",11/17/2022
A000,1.00,LF,.96,32151,9,"Roppe 4"" 700 Series - Color TBD",11/17/2022
A000,1.00,LF,.96,32151,10,"Roppe 4"" 700 Series - Color TBD",11/17/2022
A000,1.00,LF,.91,32151,11,"Roppe 4” Vinyl Cover Base - Color TBD",11/17/2022
A000,1.00,LF,.91,32151,12,"Roppe 4” Vinyl Cover Base - Color TBD",11/17/2022
A000,1.00,LF,31.46,32151,13,"Roppe Rubber Stair Tread & Riser w/insert  - Vantage",11/17/2022
A000,1.00,LF,31.46,32151,14,"Roppe Rubber Stair Tread & Riser w/insert  - Vantage",11/17/2022
K948811,2798.00,SF,3.23,32150,1,K948811,11/17/2022
A000,1.00,SF,6.64,32149,1,"Basaltina 12x24 Matte - Light Grey, Mid Grey, Dark Grey",11/17/2022
A000,1.00,SF,6.64,32149,2,"Basaltina 12x24 Matte - Light Grey, Mid Grey, Dark Grey",11/17/2022
A000,1.00,SF,7.07,32149,3,"Basaltina 12x24 Matte - Mocha, Nero",11/17/2022
A000,1.00,SF,7.07,32149,4,"Basaltina 12x24 Matte - Mocha, Nero",11/17/2022
A000,1.00,SF,3.97,32149,5,"Rainbow 4x16 Glossy - Alabaster, White",11/17/2022
A000,1.00,SF,3.97,32149,6,"Rainbow 4x16 Glossy - Alabaster, White",11/17/2022
A000,1.00,SF,4.35,32149,7,"Rainbow 4x16 Glossy - Denim, Silk, Slate blue",11/17/2022
A000,1.00,SF,4.35,32149,8,"Rainbow 4x16 Glossy - Denim, Silk, Slate blue",11/17/2022
A000,1.00,SF,5.18,32149,9,"Rainbow 4x16 Glossy - Fog, Gunmetal, Ocean Blue, Sage, Turquoise",11/17/2022
A000,1.00,SF,5.18,32149,10,"Rainbow 4x16 Glossy - Fog, Gunmetal, Ocean Blue, Sage, Turquoise",11/17/2022
A000,1.00,SF,5.92,32149,11,"Rainbow 4x16 Glossy - Black, Red, Spice",11/17/2022
A000,1.00,SF,5.92,32149,12,"Rainbow 4x16 Glossy - Black, Red, Spice",11/17/2022
A000,1.00,SF,6.64,32148,1,"Basaltina 12x24 Matte - Light Grey, Mid Grey, Dark Grey",11/17/2022
A000,1.00,SF,7.07,32148,2,"Basaltina 12x24 Matte - Mocha, Nero",11/17/2022
A000,1.00,SF,3.97,32148,3,"Rainbow 4x16 Glossy - Alabaster, White",11/17/2022
A000,1.00,SF,4.35,32148,4,"Rainbow 4x16 Glossy - Denim, Silk, Slate blue",11/17/2022
A000,1.00,SF,5.18,32148,5,"Rainbow 4x16 Glossy - Fog, Gunmetal, Ocean Blue, Sage, Turquoise",11/17/2022
A000,1.00,SF,5.92,32148,6,"Rainbow 4x16 Glossy - Black, Red, Spice",11/17/2022
A000,30.00,SF,2.99,32145,1,"Vitra 2x2  Pro - Group 1
",11/17/2022
A000,30.00,SF,2.99,32145,2,"Vitra 2x2  Pro - Group 1
",11/17/2022
A000,30.00,SF,3.05,32145,3,"Vitra 2x2  Pro - Group 2",11/17/2022
A000,30.00,SF,3.05,32145,4,"Vitra 2x2  Pro - Group 2",11/17/2022
A000,30.00,SF,3.29,32145,5,"Vitra 2x2  Pro - Group 3",11/17/2022
A000,30.00,SF,3.29,32145,6,"Vitra 2x2  Pro - Group 3",11/17/2022
A000,11932.00,SF,5.05,32145,7,"Vitra Vision 4x12 Glossy (all colours)",11/17/2022
A000,11932.00,SF,5.05,32145,8,"Vitra Vision 4x12 Glossy (all colours)",11/17/2022
A000,11.00,LF,.94,32145,9,"Roppe Pinnacle Rubber Base - 4” 1/8”:
",11/17/2022
A000,11.00,LF,.94,32145,10,"Roppe Pinnacle Rubber Base - 4” 1/8”:
",11/17/2022
