"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
ICBLP1224,1.00,SF,6.19,32381,1,"TL-3  NEW CAR DELIVERY - DISCONTINUED CURRENTLY FINDING REPLACEMENT",01/26/2023
ICCRM1224,1.00,SF,4.49,32381,2,"TL-1 - Showroom   - DISCONTINUED CURRENTLY FINDING REPLACEMENT",01/26/2023
ICBLM1224,1.00,SF,4.49,32381,3,"TL-2 Showroom   - DISCONTINUED CURRENTLY FINDING REPLACEMENT",01/26/2023
VENI50003,1.00,CTN,189.00,32381,4,"CPT-2 - Tile - 20pcs = 5.98 Syd Price: $31.61 Syd ",01/26/2023
VENI50006,1.00,CTN,189.00,32381,5,"CPT1VIP -Tile - 20pcs = 5.98 Syd Price: $31.61 Syd ",01/26/2023
AJ8Q,1.00,SF,4.99,32381,6,"TL-4 - Atlas - Etic 6x36 - Pallisandro - Wood look",01/26/2023
9424527,1.00,SF,4.19,32381,7,"TL-5 - Drive Thru Reception",01/26/2023
ICCRP1224,1.00,SF,6.19,32381,8,"TL1A - Special Order - Please confirm ETA when ordering  - DISCONTINUED CURRENTLY FINDING REPLACEMENT",01/26/2023
JW041224,1.00,CTN,118.44,32381,9,"NM-1 - - Special Order - Please confirm ETA when ordering",01/26/2023
DCV648FLAX,1.00,CTN,71.64,32380,1,"36sf/ctn Sold in Full Cartons Only",01/26/2023
TA7444G,1.00,EA,155.00,32380,2,"Coverage 700sf/4Gal",01/26/2023
A000,1.00,CTN,112.00,32380,3,"PV30604P641 - Roppe 3in x 3/8in Contours Candid 641 Moon Rise 8'pcs 5pcs/ctn Sold In Full Cartons Only",01/26/2023
30OZEX600,1.00,EA,8.70,32380,4,"Coverage 30-70LF/Ctg",01/26/2023
LAR25841,91.00,SF,6.34,32379,1,,01/26/2023
HP6570,341.00,SF,5.23,32379,2,,01/26/2023
HP6521,341.00,SF,6.35,32379,3,,01/26/2023
HPX2010004,772.00,SF,6.47,32379,4,,01/26/2023
36T27NR,1.00,SF,5.59,29378,1,"Qty TBD",01/26/2023
36T29NR,1.00,SF,5.59,29378,2,"Qty TBD",01/26/2023
