"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
SUBL,1.00,SF,3.25,29487,1,"Qty TBD - Tau Sun replaces the Urban mix WT1.",06/01/2022
SUBL,1.00,SF,3.25,29487,2,"Qty TBD - Tau Sun replaces the Urban mix WT1.",06/01/2022
FL416FMN,1.00,SF,4.80,29487,3,"Qty TBD - Belite Rainbow replaces: WT 2 4x12, Urban Max, Grey Matte & WT 4",06/01/2022
FL416FMN,1.00,SF,4.80,29487,4,"Qty TBD - Belite Rainbow replaces: WT 2 4x12, Urban Max, Grey Matte & WT 4",06/01/2022
A000,1.00,SF,4.69,29487,5,"Mirrage 12x24 Glocal Matte (PC1) - Qty TBD",06/01/2022
A000,1.00,SF,4.69,29487,6,"Mirrage 12x24 Glocal Matte (PC1) - Qty TBD",06/01/2022
A000,1.00,SF,.00,29487,7,"The Heritage Snow WT3 was dropped (addendum was to be released)",06/01/2022
A000,1.00,SF,.00,29487,8,"The Heritage Snow WT3 was dropped (addendum was to be released)",06/01/2022
A000,1.00,CTN,108.00,29484,1,"Roppe 4X120ft Pinnacle Rubber Cove - Color TBD - Roll 120Ft",06/01/2022
VM360R,1.00,SF,5.29,29484,2,,06/01/2022
TA650927F25,1.00,EA,23.00,29484,3,,06/01/2022
VMB600R,1.00,PC,13.49,29484,4,"Coem 3 1/2"" x24"" Valmalenco Battiscopa - Special Order - Minimum 8 Weeks ETA",06/01/2022
NH6306,1.00,SF,4.59,29484,5,"Qty TBD",06/01/2022
VM603R,1.00,SF,5.29,29484,6,,06/01/2022
BI367R,1.00,SF,4.59,29484,7,,06/01/2022
LAR25847,1.00,SF,5.89,29484,8,"Qty TBD",06/01/2022
5292,1.00,SF,7.79,29484,9,"Qty TBD",06/01/2022
JW02P1224,1.00,SF,9.99,29484,10,"Qty TBD",06/01/2022
