"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
SPWH1224GF7,1740.00,SF,3.12,32775,1,"CT-2 - Replaces: Centura Urban Max 12” x 24” - White Glossy",06/20/2023
SPWH1224GF7,1740.00,SF,3.12,32775,2,"CT-2 - Replaces: Centura Urban Max 12” x 24” - White Glossy",06/20/2023
MBU2215,90.00,SF,7.08,32775,3,CT-3,06/20/2023
MBU2215,90.00,SF,7.08,32775,4,CT-3,06/20/2023
SPWH1224GF7,1740.00,SF,3.12,32774,1,"CT-2 - Replaces: Centura Urban Max 12” x 24” - White Glossy",06/20/2023
SPWH1224GF7,1740.00,SF,3.12,32774,2,"CT-2 - Replaces: Centura Urban Max 12” x 24” - White Glossy",06/20/2023
MBU2215,90.00,SF,7.08,32774,3,CT-3,06/20/2023
MBU2215,90.00,SF,7.08,32774,4,CT-3,06/20/2023
A000,690.00,SF,4.39,32773,1,"Costa Nova Plain Field colors only 2” x 8”",06/20/2023
A000,690.00,SF,4.39,32773,2,"Costa Nova Plain Field colors only 2” x 8”",06/20/2023
A000,690.00,SF,4.39,32771,1,"Costa Nova Plain Field colors only 2” x 8”",06/20/2023
QUBB1224,700.00,SF,2.30,32770,1,,06/20/2023
QUBB1224,700.00,SF,2.30,32770,2,,06/20/2023
QUBB1224,700.00,SF,2.30,32769,1,,06/20/2023
A000,690.00,SF,4.39,32767,1,"Costa Nova Plain Field colors only 2” x 8”",06/20/2023
