Company,Customer,Contact,"Job Name","Quote Expire Date",Quote_Number,Note,approve_date
TOR,12410,33324,"32409 - TD Bank - National Spec",04/04/2023,32409,"Kris George - ",02/03/2023
TOR,10925,85361,"32408 - TD Bank - National Spec",04/04/2023,32408,"Kris George - ",02/03/2023
TOR,25296,74389,"32407 - Wine Rack - National Spec",04/04/2023,32407,"Arch Rep. N/A - ",02/03/2023
TOR,10719,3896,"32406 - Portland Commons Project - 530 F",04/04/2023,32406,"Arch Rep. N/A - ",02/03/2023
