"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
FL416WG,2800.00,SF,2.51,33028,1,,09/14/2023
AGIS1224M,1.00,SF,5.95,33027,1,"T2: PIEMME 12X24 AGELESS ISLAND NAT  ( PROPOSAL CODE: J2201AGE15 )",09/14/2023
AGIS1224M,1.00,SF,5.95,33027,2,"T2: PIEMME 12X24 AGELESS ISLAND NAT  ( PROPOSAL CODE: J2201AGE15 )",09/14/2023
AGIS1224P,1.00,SF,6.95,33027,3,"T1: PIEMME 12X24 AGELESS ISLAND RET POL  ( PROPOSAL CODE: J2201AGE19)",09/14/2023
AGIS1224P,1.00,SF,6.95,33027,4,"T1: PIEMME 12X24 AGELESS ISLAND RET POL  ( PROPOSAL CODE: J2201AGE19)",09/14/2023
AGAF1224M,1.00,SF,5.95,33027,5,"T6: PIEMME 12X24 AGELESS AFRICA RECT NAT  ( PROPOSAL CODE: J2201AGE13 )",09/14/2023
AGAF1224M,1.00,SF,5.95,33027,6,"T6: PIEMME 12X24 AGELESS AFRICA RECT NAT  ( PROPOSAL CODE: J2201AGE13 )",09/14/2023
AGAF1224P,1.00,SF,6.95,33027,7,"T3: PIEMME 12X24 AGELESS AFRICA RET POL  ( PROPOSAL CODE: J2201AGE18 )",09/14/2023
AGAF1224P,1.00,SF,6.95,33027,8,"T3: PIEMME 12X24 AGELESS AFRICA RET POL  ( PROPOSAL CODE: J2201AGE18 )",09/14/2023
GV050L,1.00,SF,4.75,33027,9,"T5: ASCOT 10X30 LUMEN RED LUX  ( PROPOSAL CODE: J2201ALUM)",09/14/2023
GV050L,1.00,SF,4.75,33027,10,"T5: ASCOT 10X30 LUMEN RED LUX  ( PROPOSAL CODE: J2201ALUM)",09/14/2023
MBM1339,1.00,SF,5.25,33027,11,"T7: BASIC MOSAÏQUE - AXL - CENTURA - 12 PO X 12 PO X 5 MM - CHARCOAL - 8MM( PROPOSAL CODE: J2211339 )",09/14/2023
MBM1339,1.00,SF,5.25,33027,12,"T7: BASIC MOSAÏQUE - AXL - CENTURA - 12 PO X 12 PO X 5 MM - CHARCOAL - 8MM( PROPOSAL CODE: J2211339 )",09/14/2023
