Company,Customer,Contact,"Job Name","Quote Expire Date",Quote_Number,Note,approve_date
TOR,12339,1860,"29421 - TTC Renewal - 6193",11/16/2022,29421,"Anthony D'Alfonso - ",05/16/2022
TOR,14500,56885,"29420 - Queens University - Duncan McArt",07/15/2022,29420,"Elizabeth Livingston - ",05/16/2022
TOR,36502,73794,"29419 - 543 Richmond",07/15/2022,29419,"Arch Rep. N/A - Would need a po before the end of 2021 and ship all material before summer  price is good for 60 days",05/16/2022
