"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
J85888,213.00,SF,9.29,29768,1,"Qty TBD",08/05/2022
J85888,213.00,SF,9.29,29768,2,"Qty TBD",08/05/2022
C60CR1P100,2.00,ROL,195.30,29768,3,"Qty TBD (120 lft per Roll) ",08/05/2022
C60CR1P100,2.00,ROL,195.30,29768,4,"Qty TBD (120 lft per Roll) ",08/05/2022
G1100,2.00,EA,21.27,29768,5,"Coverage - 150-200 LF/pail coverage",08/05/2022
G1100,2.00,EA,21.27,29768,6,"Coverage - 150-200 LF/pail coverage",08/05/2022
BW110,1.00,PC,4.98,29768,7,,08/05/2022
BW110,1.00,PC,4.98,29768,8,,08/05/2022
A000,1.00,SF,4.50,29764,1,"TL01: Casalgrande Padana, 300x300, Bocciardata. Colour: Nero Acapulco or Grigio Maggia (4000 SF) Lobby",08/05/2022
A000,1.00,SF,9.69,29764,2,"TL13 Kalesinterflex Hued KSF- TS - MO1003 Plain Hued Dark Grey & Antracite 1200x3600 -  $500 charge for crate ( crate is returnable)",08/05/2022
A000,1.00,SF,9.69,29764,3,"TL12 Kalesinterflex Hued GMB-A500 800x800 5mm Off White - $500 charge for crate ( crate is returnable)",08/05/2022
FL416WM,1.00,SF,2.89,29764,4,"TL10: (16,000 SF). Washrooms and Changerooms.",08/05/2022
6S300353,1.00,SF,18.36,29764,5,TL11,08/05/2022
6L300353,1.00,SF,21.71,29764,6,TL11,08/05/2022
GRTRBL,1.00,SF,12.79,29764,7,TL-TW1,08/05/2022
SDT13524,1.00,CTN,319.60,29764,8,"10 pcs - 40 sf/ctn. (Price $7.99 Sft)",08/05/2022
5554L,1.00,EA,224.53,29764,9,"Coverage up to 200 sf/gal. 1/32x1/32x1/32 U notch trowel.",08/05/2022
