"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
BST6308,1.00,SF,4.95,33178,1,"CT1 - OPTION 1 -SHOWROOM / SALES OFFICES / WASHROOM FLOOR / 2ND FLOOR AMMEN.",11/02/2023
BST6305,1.00,SF,4.95,33178,2,"CT2 - OPTION 1 -SHOWROOM / SALES OFFICES / WASHROOM FLOOR / 2ND FLOOR AMMEN.",11/02/2023
AJ69,1.00,SF,4.95,33178,3,"T10 - ACCENT TILE - RECEPTION & CUSTOMER LOUNGE FLOOR ",11/02/2023
TA55093925,1.00,EA,61.00,33178,4,"GR1 - GROUT",11/02/2023
TA55092925,1.00,EA,61.00,33178,5,"GR2 - GROUT",11/02/2023
TA55092725,1.00,EA,61.00,33178,6,"GR3 - GROUT",11/02/2023
TA55090825,1.00,EA,61.00,33178,7,"GR3 - GROUT",11/02/2023
TA382,1.00,EA,18.50,33178,8,"LARGE FORMAT FLOOR TILE MORTAR",11/02/2023
9424527,1.00,SF,5.59,33178,9,"CT-14 - 1.7 mm - Drive Through Reception Area",11/02/2023
BST6304,1.00,SF,4.95,33178,10,T-1,11/02/2023
CUS02FF1,1.00,CTN,120.00,33178,11,"Price: $2.00sf  - 36sf in a box",11/02/2023
PS3015L,1.00,EA,256.80,33178,12,"Coverage 250sf/4Litre",11/02/2023
A000,1.00,SYD,32.00,33178,13,"Forbo 6ft6 Nordstar Galaxy - #6703",11/02/2023
A000,1.00,EA,105.60,33178,14,"WB-1 & WB-2 - Roppe 4"" Pinnacle Base - $105.60 Ctn (120ft roll/Ctn)",11/02/2023
A000,1.00,SF,5.85,33178,15,"66T22NR - Margres 24X24 Time 2.0 White Natural Rect",11/02/2023
A000,1.00,SF,6.19,33178,16,"Margres Time 2.0 Silver Polished 24"" x 24"" - 66T26P - Special Order Please check ETA when Ordering ",11/02/2023
A000,1.00,SYD,32.00,33178,17,"Forbo Sphera Evolution - Silver White 2M Width 500471 - Qty TBD",11/02/2023
V8854G,1.00,EA,203.55,33178,18,"Coverage is 175sf/gallon",11/02/2023
