"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,1.00,SYD,24.58,32592,1,"Forbo Sphera Element - Color TBD",04/06/2023
A000,1.00,SYD,24.58,32592,2,"Forbo Sphera Element - Color TBD",04/06/2023
A000,1.00,SF,1.81,32592,3,"Dura Contract Vista 2.5mm - Color TBD",04/06/2023
A000,1.00,SF,1.81,32592,4,"Dura Contract Vista 2.5mm - Color TBD",04/06/2023
A000,1.00,SF,3.75,32592,5,"Centura Allure Flex .55/4mm - Qty TBD",04/06/2023
A000,1.00,SF,3.75,32592,6,"Centura Allure Flex .55/4mm - Qty TBD",04/06/2023
A000,1.00,SHT,15.82,32592,7,"Amtico Marathon Raised round MCR 35-11/16 x 35-11/16 $62.56sheet 17-13/16 x 17-13/16",04/06/2023
A000,1.00,SHT,15.82,32592,8,"Amtico Marathon Raised round MCR 35-11/16 x 35-11/16 $62.56sheet 17-13/16 x 17-13/16",04/06/2023
A000,1.00,SHT,17.52,32592,9,"Amtico Marathon Slate 35-11/16 x 35-11/16 $68.18sheet 17-13/16 x 17-13/16 ",04/06/2023
A000,1.00,SHT,17.52,32592,10,"Amtico Marathon Slate 35-11/16 x 35-11/16 $68.18sheet 17-13/16 x 17-13/16 ",04/06/2023
A000,1.00,SYD,40.61,32592,11,"Dura Multisport 6ft 5mm",04/06/2023
A000,1.00,SYD,40.61,32592,12,"Dura Multisport 6ft 5mm",04/06/2023
A000,1.00,SYD,25.99,32592,13,"Forbo Sure Step original",04/06/2023
A000,1.00,SYD,25.99,32592,14,"Forbo Sure Step original",04/06/2023
A000,1.00,SYD,27.70,32592,15,"Venture Nylon 50x50cm - Color TBD",04/06/2023
A000,1.00,SYD,27.70,32592,16,"Venture Nylon 50x50cm - Color TBD",04/06/2023
A000,1.00,LF,16.34,32592,17,"Amtico Marathon 1pcs Stair Tread and Riser",04/06/2023
A000,1.00,LF,16.34,32592,18,"Amtico Marathon 1pcs Stair Tread and Riser",04/06/2023
A000,1.00,LF,21.25,32592,19,"Amtico Marathon 1pcs stair tread and Riser visually impaired",04/06/2023
A000,1.00,LF,21.25,32592,20,"Amtico Marathon 1pcs stair tread and Riser visually impaired",04/06/2023
A000,1.00,LF,.92,32592,21,"Roppe 700 series - Color TBD",04/06/2023
A000,1.00,LF,.92,32592,22,"Roppe 700 series - Color TBD",04/06/2023
A000,1900.00,SF,4.17,32591,1,"Tune 12x24 (all colours)",04/06/2023
A000,1900.00,SF,4.17,32591,2,"Tune 12x24 (all colours)",04/06/2023
A000,500.00,SF,5.48,32591,3,"Brit Stone 18x36 Matte (all colours)",04/06/2023
A000,500.00,SF,5.48,32591,4,"Brit Stone 18x36 Matte (all colours)",04/06/2023
A000,500.00,SF,6.18,32591,5,"Brit Stone 18x36 Semi-Polished (all colours)",04/06/2023
A000,500.00,SF,6.18,32591,6,"Brit Stone 18x36 Semi-Polished (all colours)",04/06/2023
K947085R,34882.00,SF,3.04,32590,1,,04/06/2023
A000,5400.00,SF,4.92,32590,2,"Piemme Venetian Marble, PIE02688, 24""x24"", as distributed by Centura London",04/06/2023
A000,1.00,SF,8.85,32590,3,"Roppe #953 Rubber Warning tile 24x24",04/06/2023
A000,1.00,SF,6.10,32590,4,"Artisan 2.5 x 8 - Color TBD",04/06/2023
