"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,30.00,SF,2.99,32135,1,"Vitra 2x2  Pro - Group 1
",11/15/2022
A000,30.00,SF,3.05,32135,2,"Vitra 2x2  Pro - Group 2",11/15/2022
A000,30.00,SF,3.29,32135,3,"Vitra 2x2  Pro - Group 3",11/15/2022
A000,11932.00,SF,5.05,32135,4,"Vitra Vision 4x12 Glossy (all colours)",11/15/2022
A000,11.00,LF,.94,32135,5,"Roppe Pinnacle Rubber Base - 4” 1/8”:
",11/15/2022
VB2021,1.00,SF,5.09,32134,1,"PT1 - Showroom Floor",11/15/2022
VB2022G,1.00,SF,5.09,32134,2,"PT1A - Service Reception",11/15/2022
VB2022,1.00,SF,5.99,32134,3,"PT2 - Washrooms / Rear Areas",11/15/2022
A000,1.00,SF,6.79,32134,4,"VB2001 - V&B 8X8 Volkswagon Malaga Matte R11 Rect -
2023V08A - 8x8 Villeroy & Boch Antracite - PT3/PT4 - Service Reception Alternate",11/15/2022
VB2001CB,1.00,PC,5.50,32134,5,"Service Reception",11/15/2022
VB2001ICRN,1.00,PC,11.99,32134,6,"Service Reception",11/15/2022
RR0124,450.00,SF,13.97,32133,1,"CT-01 ",11/15/2022
SUBL,215.00,SF,4.79,32133,2,"CT-05 ",11/15/2022
SULIBL,110.00,SF,4.79,32133,3,CT-07,11/15/2022
RR0124,450.00,SF,13.97,32132,1,"CT-01 ",11/15/2022
SUBL,215.00,SF,4.79,32132,2,"CT-05 ",11/15/2022
SULIBL,110.00,SF,4.79,32132,3,CT-07,11/15/2022
A000,30.00,SF,2.99,32131,1,"Vitra 2x2  Pro - Group 1
",11/15/2022
A000,30.00,SF,3.05,32131,2,"Vitra 2x2  Pro - Group 2",11/15/2022
A000,30.00,SF,3.29,32131,3,"Vitra 2x2  Pro - Group 3",11/15/2022
A000,11932.00,SF,5.05,32131,4,"Vitra Vision 4x12 Glossy (all colours)",11/15/2022
A000,11.00,LF,.94,32131,5,"Roppe Pinnacle Rubber Base - 4” 1/8”:
",11/15/2022
A000,1867.00,SF,3.89,32130,1,"Argenta 12X24X10mm Tanum Matte (Lumina is disco, Tanum is the replacement)",11/15/2022
A000,1.00,PC,.00,32130,2,"Blended Coventry has been disco, there is no replacement  ",11/15/2022
A000,30.00,SF,2.99,32129,1,"Vitra 2x2  Pro - Group 1
",11/15/2022
A000,30.00,SF,2.99,32129,2,"Vitra 2x2  Pro - Group 1
",11/15/2022
A000,30.00,SF,3.05,32129,3,"Vitra 2x2  Pro - Group 2",11/15/2022
A000,30.00,SF,3.05,32129,4,"Vitra 2x2  Pro - Group 2",11/15/2022
A000,30.00,SF,3.29,32129,5,"Vitra 2x2  Pro - Group 3",11/15/2022
A000,30.00,SF,3.29,32129,6,"Vitra 2x2  Pro - Group 3",11/15/2022
A000,11932.00,SF,5.05,32129,7,"Vitra Vision 4x12 Glossy (all colours)",11/15/2022
A000,11932.00,SF,5.05,32129,8,"Vitra Vision 4x12 Glossy (all colours)",11/15/2022
A000,11.00,LF,.94,32129,9,"Roppe Pinnacle Rubber Base - 4” 1/8”:
",11/15/2022
A000,11.00,LF,.94,32129,10,"Roppe Pinnacle Rubber Base - 4” 1/8”:
",11/15/2022
ST25888N,1.00,SF,5.99,32127,1,"Qty TBD",11/15/2022
A000,1.00,SF,8.31,32127,2,"Roppe #995 Hammered Design 20x20",11/15/2022
A000,1.00,LF,25.21,32127,3,"Roppe #95 Hammered tread with riser solid colors",11/15/2022
A000,1.00,PC,35.55,32127,4,"Roppe #1 Rubber Commercial Stair Nosing -  (9’ pc, 5 pcs/ctn, sold per ctn) *$20 broken carton charge*",11/15/2022
A000,1.00,LF,.94,32127,5,"Roppe 4” 1/8” Pinnacle Rubber Base",11/15/2022
4EX510,1.00,EA,170.46,32127,6,"coverage 640sqft/pail",11/15/2022
RR0124,450.00,SF,13.97,32126,1,"CT-01 ",11/15/2022
RR0124,450.00,SF,13.97,32126,2,"CT-01 ",11/15/2022
SUBL,215.00,SF,4.79,32126,3,"CT-05 ",11/15/2022
SUBL,215.00,SF,4.79,32126,4,"CT-05 ",11/15/2022
SULIBL,110.00,SF,4.79,32126,5,CT-07,11/15/2022
SULIBL,110.00,SF,4.79,32126,6,CT-07,11/15/2022
