"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,1.00,SF,4.50,29778,1,"TL01: Casalgrande Padana, 300x300, Bocciardata. Colour: Nero Acapulco or Grigio Maggia (4000 SF) Lobby",08/08/2022
A000,1.00,SF,4.50,29778,2,"TL01: Casalgrande Padana, 300x300, Bocciardata. Colour: Nero Acapulco or Grigio Maggia (4000 SF) Lobby",08/08/2022
A000,1.00,SF,9.69,29778,3,"TL13 Kalesinterflex Hued KSF- TS - MO1003 Plain Hued Dark Grey & Antracite 1200x3600 -  $500 charge for crate ( crate is returnable)",08/08/2022
A000,1.00,SF,9.69,29778,4,"TL13 Kalesinterflex Hued KSF- TS - MO1003 Plain Hued Dark Grey & Antracite 1200x3600 -  $500 charge for crate ( crate is returnable)",08/08/2022
A000,1.00,SF,9.69,29778,5,"TL12 Kalesinterflex Hued GMB-A500 800x800 5mm Off White - $500 charge for crate ( crate is returnable)",08/08/2022
A000,1.00,SF,9.69,29778,6,"TL12 Kalesinterflex Hued GMB-A500 800x800 5mm Off White - $500 charge for crate ( crate is returnable)",08/08/2022
FL416WM,1.00,SF,2.89,29778,7,"TL10: (16,000 SF). Washrooms and Changerooms.",08/08/2022
FL416WM,1.00,SF,2.89,29778,8,"TL10: (16,000 SF). Washrooms and Changerooms.",08/08/2022
6S300353,1.00,SF,18.36,29778,9,TL11,08/08/2022
6S300353,1.00,SF,18.36,29778,10,TL11,08/08/2022
6L300353,1.00,SF,21.71,29778,11,TL11,08/08/2022
6L300353,1.00,SF,21.71,29778,12,TL11,08/08/2022
GRTRBL,1.00,SF,12.79,29778,13,TL-TW1,08/08/2022
GRTRBL,1.00,SF,12.79,29778,14,TL-TW1,08/08/2022
SDT13524,1.00,CTN,319.60,29778,15,"10 pcs - 40 sf/ctn. (Price $7.99 Sft)",08/08/2022
SDT13524,1.00,CTN,319.60,29778,16,"10 pcs - 40 sf/ctn. (Price $7.99 Sft)",08/08/2022
5554L,1.00,EA,224.53,29778,17,"Coverage up to 200 sf/gal. 1/32x1/32x1/32 U notch trowel.",08/08/2022
5554L,1.00,EA,224.53,29778,18,"Coverage up to 200 sf/gal. 1/32x1/32x1/32 U notch trowel.",08/08/2022
A000,820.00,SF,7.11,29777,1,"Quarrazzo 12x24 (all colours) (PT1) (PT2) - 2 Colors to be selected",08/08/2022
A000,1.00,PC,3.65,29777,2,"Quarrazzo Bullnose Base 4x24 -  Quantity 140 FT (PT1) ",08/08/2022
NC2400,330.00,SF,8.19,29777,3,"(CT1) ",08/08/2022
A000,820.00,SF,7.11,29776,1,"Quarrazzo 12x24 (all colours) (PT1) (PT2) - 2 Colors to be selected",08/08/2022
A000,820.00,SF,7.11,29776,2,"Quarrazzo 12x24 (all colours) (PT1) (PT2) - 2 Colors to be selected",08/08/2022
A000,1.00,PC,3.65,29776,3,"Quarrazzo Bullnose Base 4x24 -  Quantity 140 FT (PT1) ",08/08/2022
A000,1.00,PC,3.65,29776,4,"Quarrazzo Bullnose Base 4x24 -  Quantity 140 FT (PT1) ",08/08/2022
NC2400,330.00,SF,8.19,29776,5,"(CT1) ",08/08/2022
NC2400,330.00,SF,8.19,29776,6,"(CT1) ",08/08/2022
