"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,2500.00,SF,2.79,29934,1,"PFT-2: West 57 (12x24) 305x610x9mm Matte Finish - Premium colours, up to 3 colours max. ",09/14/2022
A000,7700.00,SF,2.44,29934,2,"PFT-1: Vitra Dotti 12x12 (300x300x9mm) Matte Finish. Premium Colours(3 Colours to be selected) ",09/14/2022
A000,1.00,PC,6.45,29934,3,"West 57 3x12  Matte Finish - Bullnose - Color TBD",09/14/2022
A000,2500.00,SF,2.79,29933,1,"PFT-2: West 57 (12x24) 305x610x9mm Matte Finish - Premium colours, up to 3 colours max. ",09/14/2022
A000,7700.00,SF,2.44,29933,2,"PFT-1: Vitra Dotti 12x12 (300x300x9mm) Matte Finish. Premium Colours(3 Colours to be selected) ",09/14/2022
A000,1.00,PC,6.45,29933,3,"West 57 3x12  Matte Finish - Bullnose - Color TBD",09/14/2022
VB2021,1.00,SF,5.40,29932,1,"PT1 - Showroom Floor",09/14/2022
VB2022G,1.00,SF,5.40,29932,2,"PT1A - Service Reception",09/14/2022
VB2022,1.00,SF,6.35,29932,3,"PT2 - Washrooms / Rear Areas",09/14/2022
VB2001CB,1.00,PC,5.83,29932,4,"Service Reception",09/14/2022
VB2001ICRN,1.00,PC,12.71,29932,5,"Service Reception",09/14/2022
VB2001OCRN,1.00,PC,12.71,29932,6,"Service Reception",09/14/2022
VB2001BBAT,1.00,PC,6.56,29932,7,"Service Reception * Special Order",09/14/2022
A000,1.00,SF,5.93,29932,8,"CT1/CT2 Villeroy 6x12 Snowy White - SPECIAL ORDER",09/14/2022
A000,1.00,SF,5.93,29932,9,"CT1/CT2 Villeroy 4x12 Grau 50 - SPECIAL ORDER",09/14/2022
A000,1.00,SF,7.20,29932,10,"VB2001 - V&B 8X8 Volkswagon Malaga Matte R11
Rect - 2023V08A - 8x8 Villeroy & Boch Antracite - PT3/PT4 - Service Reception Alternate",09/14/2022
VM363R,500.00,SF,5.23,29931,1,CT1,09/14/2022
VM363R,500.00,SF,5.23,29931,2,CT1,09/14/2022
GC051224,140.00,SF,5.42,29931,3,"CT2 ",09/14/2022
GC051224,140.00,SF,5.42,29931,4,"CT2 ",09/14/2022
A000,1.00,CTN,108.00,29930,1,"Roppe 4X120ft Pinnacle Rubber Cove - Color TBD - Roll 120Ft",09/14/2022
A000,1.00,CTN,108.00,29930,2,"Roppe 4X120ft Pinnacle Rubber Cove - Color TBD - Roll 120Ft",09/14/2022
VM360R,1.00,SF,5.59,29930,3,,09/14/2022
VM360R,1.00,SF,5.59,29930,4,,09/14/2022
TA650927F25,1.00,EA,23.00,29930,5,,09/14/2022
TA650927F25,1.00,EA,23.00,29930,6,,09/14/2022
VMB600R,1.00,PC,14.19,29930,7,"Coem 3 1/2"" x24"" Valmalenco Battiscopa - Special Order - Minimum 8 Weeks ETA",09/14/2022
VMB600R,1.00,PC,14.19,29930,8,"Coem 3 1/2"" x24"" Valmalenco Battiscopa - Special Order - Minimum 8 Weeks ETA",09/14/2022
NH6306,1.00,SF,4.59,29930,9,"Qty TBD",09/14/2022
NH6306,1.00,SF,4.59,29930,10,"Qty TBD",09/14/2022
VM603R,1.00,SF,5.29,29930,11,,09/14/2022
VM603R,1.00,SF,5.29,29930,12,,09/14/2022
BI367R,1.00,SF,4.89,29930,13,,09/14/2022
BI367R,1.00,SF,4.89,29930,14,,09/14/2022
LAR25847,1.00,SF,5.89,29930,15,"Qty TBD",09/14/2022
LAR25847,1.00,SF,5.89,29930,16,"Qty TBD",09/14/2022
5292,1.00,SF,7.79,29930,17,"Qty TBD",09/14/2022
5292,1.00,SF,7.79,29930,18,"Qty TBD",09/14/2022
