"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
AR24468N,1.00,SF,6.10,32318,1,"Qty TBD",01/03/2023
AR24468N,1.00,SF,6.10,32318,2,"Qty TBD",01/03/2023
AR24465N,1.00,SF,6.10,32318,3,"Qty TBD",01/03/2023
AR24465N,1.00,SF,6.10,32318,4,"Qty TBD",01/03/2023
K757916,1.00,SF,5.19,32318,5,"Qty TBD  - Does not come in 12x12",01/03/2023
K757916,1.00,SF,5.19,32318,6,"Qty TBD  - Does not come in 12x12",01/03/2023
K835582,1.00,SF,3.30,32318,7,"Qty TBD",01/03/2023
K835582,1.00,SF,3.30,32318,8,"Qty TBD",01/03/2023
GC051224,304.00,SF,5.89,32317,1,,01/03/2023
A000,1.00,SF,8.99,32316,1,"Flexco 12” x 12” x 1/8” Delane ESD Vinyl’(45 sqft/Carton – Full Cartons Only) - Price includes – ASD-800 Adhesive and Copper Foil
",01/03/2023
A000,1.00,SYD,24.99,32316,2,"Forbo 6ft6 Sphera Element Series 
",01/03/2023
A000,1.00,SF,3.20,32316,3,"Incepa 3x6 - Color TBD
",01/03/2023
VB2021,1.00,SF,5.09,32315,1,"PT1 - Showroom Floor",01/03/2023
VB2022G,1.00,SF,5.09,32315,2,"PT1A - Service Reception",01/03/2023
VB2022,1.00,SF,5.99,32315,3,"PT2 - Washrooms / Rear Areas",01/03/2023
A000,1.00,SF,6.79,32315,4,"VB2001 - V&B 8X8 Volkswagon Malaga Matte R11 Rect -
2023V08A - 8x8 Villeroy & Boch Antracite - PT3/PT4 - Service Reception Alternate",01/03/2023
VB2001CB,1.00,PC,5.50,32315,5,"Service Reception",01/03/2023
VB2001ICRN,1.00,PC,11.99,32315,6,"Service Reception",01/03/2023
INSILV1224M,35000.00,SF,4.59,32313,1,PCT.04,01/03/2023
INSILV1224M,35000.00,SF,4.59,32313,2,PCT.04,01/03/2023
MBM1301,20000.00,SF,4.19,32313,3,PCT.06,01/03/2023
MBM1301,20000.00,SF,4.19,32313,4,PCT.06,01/03/2023
