"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,1.00,CTN,108.00,32528,1,"Roppe 4X120ft Pinnacle Rubber Cove - Color TBD - Roll 120Ft",03/23/2023
VM360R,1.00,SF,5.59,32528,2,,03/23/2023
TA650927F25,1.00,EA,23.00,32528,3,,03/23/2023
VMB600R,1.00,PC,14.19,32528,4,"Coem 3 1/2"" x24"" Valmalenco Battiscopa - Special Order - Minimum 8 Weeks ETA",03/23/2023
NH6306,1.00,SF,4.59,32528,5,"Qty TBD",03/23/2023
VM603R,1.00,SF,5.29,32528,6,,03/23/2023
BI367R,1.00,SF,4.89,32528,7,,03/23/2023
LAR25847,1.00,SF,5.89,32528,8,"Qty TBD",03/23/2023
5292,1.00,SF,7.79,32528,9,"Qty TBD",03/23/2023
HEWHITEN,1.00,PC,11.19,32528,10,"Qty TBD",03/23/2023
A000,1.00,CTN,108.00,32527,1,"Roppe 4X120ft Pinnacle Rubber Cove - Color TBD - Roll 120Ft",03/23/2023
A000,1.00,CTN,108.00,32527,2,"Roppe 4X120ft Pinnacle Rubber Cove - Color TBD - Roll 120Ft",03/23/2023
VM360R,1.00,SF,5.59,32527,3,,03/23/2023
VM360R,1.00,SF,5.59,32527,4,,03/23/2023
TA650927F25,1.00,EA,23.00,32527,5,,03/23/2023
TA650927F25,1.00,EA,23.00,32527,6,,03/23/2023
VMB600R,1.00,PC,14.19,32527,7,"Coem 3 1/2"" x24"" Valmalenco Battiscopa - Special Order - Minimum 8 Weeks ETA",03/23/2023
VMB600R,1.00,PC,14.19,32527,8,"Coem 3 1/2"" x24"" Valmalenco Battiscopa - Special Order - Minimum 8 Weeks ETA",03/23/2023
NH6306,1.00,SF,4.59,32527,9,"Qty TBD",03/23/2023
NH6306,1.00,SF,4.59,32527,10,"Qty TBD",03/23/2023
VM603R,1.00,SF,5.29,32527,11,,03/23/2023
VM603R,1.00,SF,5.29,32527,12,,03/23/2023
BI367R,1.00,SF,4.89,32527,13,,03/23/2023
BI367R,1.00,SF,4.89,32527,14,,03/23/2023
LAR25847,1.00,SF,5.89,32527,15,"Qty TBD",03/23/2023
LAR25847,1.00,SF,5.89,32527,16,"Qty TBD",03/23/2023
5292,1.00,SF,7.79,32527,17,"Qty TBD",03/23/2023
5292,1.00,SF,7.79,32527,18,"Qty TBD",03/23/2023
HEWHITEN,1.00,PC,11.19,32527,19,"Qty TBD",03/23/2023
HEWHITEN,1.00,PC,11.19,32527,20,"Qty TBD",03/23/2023
