"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
KPUS01,1.00,SF,4.10,29116,1,"Qty TBD",02/11/2022
KPUS03,1.00,SF,4.10,29116,2,"Qty TBD",02/11/2022
A000,1.00,SF,7.39,29116,3,"Florim 16X32 ETOILE DE REX GRIS MATTE - Qty TBD",02/11/2022
A000,1.00,SF,8.75,29116,4,"Florirm 16X32 ETOILE DE REX GRIS GLOSSY  - Qty TBD",02/11/2022
A000,1.00,CTN,61.57,29115,1,"Grafmix - Colour: Graffiti 8” x 8” - 9pcs/ctrn 
",02/11/2022
PE2005290,145.00,SF,13.27,29115,2,,02/11/2022
J85884,80.00,SF,7.48,29115,3,,02/11/2022
A000,1.00,CTN,61.57,29114,1,"Grafmix - Colour: Graffiti 8” x 8” - 9pcs/ctrn 
",02/11/2022
PE2005290,145.00,SF,13.27,29114,2,,02/11/2022
J85884,80.00,SF,7.48,29114,3,,02/11/2022
A000,1.00,CTN,61.57,29113,1,"Grafmix - Colour: Graffiti 8” x 8” - 9pcs/ctrn 
",02/11/2022
A000,1.00,CTN,61.57,29113,2,"Grafmix - Colour: Graffiti 8” x 8” - 9pcs/ctrn 
",02/11/2022
PE2005290,145.00,SF,13.27,29113,3,,02/11/2022
PE2005290,145.00,SF,13.27,29113,4,,02/11/2022
J85884,80.00,SF,7.48,29113,5,,02/11/2022
J85884,80.00,SF,7.48,29113,6,,02/11/2022
A000,1.00,CTN,61.57,29112,1,"Grafmix - Colour: Graffiti 8” x 8” - 9pcs/ctrn 
",02/11/2022
PE2005290,145.00,SF,13.27,29112,2,,02/11/2022
J85884,80.00,SF,7.48,29112,3,,02/11/2022
A000,1.00,CTN,61.57,29111,1,"Grafmix - Colour: Graffiti 8” x 8” - 9pcs/ctrn 
",02/11/2022
PE2005290,145.00,SF,13.27,29111,2,,02/11/2022
J85884,80.00,SF,7.48,29111,3,,02/11/2022
A000,1.00,CTN,61.57,29110,1,"Grafmix - Colour: Graffiti 8” x 8” - 9pcs/ctrn 
",02/11/2022
A000,1.00,CTN,61.57,29110,2,"Grafmix - Colour: Graffiti 8” x 8” - 9pcs/ctrn 
",02/11/2022
PE2005290,145.00,SF,13.27,29110,3,,02/11/2022
PE2005290,145.00,SF,13.27,29110,4,,02/11/2022
J85884,80.00,SF,7.48,29110,5,,02/11/2022
J85884,80.00,SF,7.48,29110,6,,02/11/2022
A000,1.00,SF,8.61,29109,1,"Living Ceramics Noon Colour: Anthracite Finish: Matte - Size: 120cm x 270 cm x 0.9cm - Qty TBD",02/11/2022
A000,1.00,SF,8.61,29109,2,"Living Ceramics Noon Colour: Anthracite Finish: Natural (Patterned) Size: 120cm x 270 cm x 0.9cm - Qty TBD",02/11/2022
A000,1.00,SF,6.87,29109,3,"Living Ceramics Ground Colour: Grey Finish: Matte Size: 90cm x 90cm x 0.9cm - Qty TBD",02/11/2022
A000,1.00,SF,5.69,29109,4,"Living Ceramics Ground Wall Colour: Grey Finish: Brush Size: 30cm x 90cm x 0.9cm - Qty TBD",02/11/2022
A000,1.00,SF,5.69,29109,5,"Stonelike Wall Colour: Greige Finish: Feel Size: 30cm x 90cm x 0.9cm - Qty TBD",02/11/2022
A000,1.00,SF,24.75,29109,6,"Living Ceramics Ground Wall Colour: Grey - Finish: Brush/Matte Size: 2.5 cm x 2.5 cm; sheet: 29.8x29.8x0.9 cm",02/11/2022
A000,1.00,EA,263.00,29109,7,"CRATE COST FOR THE 120CM X 270CM",02/11/2022
