"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,110.00,SF,5.02,32432,1,"Marvel Gems 24x24 Grey Matt - (60x60cm) ",02/13/2023
A000,110.00,SF,5.02,32432,2,"Marvel Gems 24x24 Grey Matt - (60x60cm) ",02/13/2023
A000,110.00,SF,5.02,32431,1,"Marvel Gems 24x24 Grey Matt - (60x60cm) ",02/13/2023
A000,110.00,SF,5.02,32431,2,"Marvel Gems 24x24 Grey Matt - (60x60cm) ",02/13/2023
A000,110.00,SF,5.02,32431,3,"Marvel Gems 24x24 Grey Matt - (60x60cm) ",02/13/2023
A000,110.00,SF,5.02,32431,4,"Marvel Gems 24x24 Grey Matt - (60x60cm) ",02/13/2023
03286,1.00,SF,5.38,32430,1,"Qty TBD",02/13/2023
03286,1.00,SF,5.38,32430,2,"Qty TBD",02/13/2023
GC2024,1.00,SF,5.99,32430,3,"Qty TBD",02/13/2023
GC2024,1.00,SF,5.99,32430,4,"Qty TBD",02/13/2023
GC021224,1.00,SF,4.61,32430,5,"Qty TBD",02/13/2023
GC021224,1.00,SF,4.61,32430,6,"Qty TBD",02/13/2023
K835700,1.00,SF,2.56,32430,7,"Qty TBD",02/13/2023
K835700,1.00,SF,2.56,32430,8,"Qty TBD",02/13/2023
GC031224,1.00,SF,4.75,32430,9,"Qty TBD",02/13/2023
GC031224,1.00,SF,4.75,32430,10,"Qty TBD",02/13/2023
K835604,1.00,SF,3.49,32429,1,"Qty TBD",02/13/2023
748513,1.00,SF,8.25,32429,2,"Qty TBD",02/13/2023
LOFRS5,1.00,SF,6.35,32429,3,"Qty TBD",02/13/2023
K835604,1.00,SF,3.49,32428,1,"Qty TBD",02/13/2023
K835604,1.00,SF,3.49,32428,2,"Qty TBD",02/13/2023
748513,1.00,SF,8.25,32428,3,"Qty TBD",02/13/2023
748513,1.00,SF,8.25,32428,4,"Qty TBD",02/13/2023
LOFRS5,1.00,SF,6.35,32428,5,"Qty TBD",02/13/2023
LOFRS5,1.00,SF,6.35,32428,6,"Qty TBD",02/13/2023
A000,1.00,SF,4.83,32427,1,"INTEGRA 11.7"" X 23.5"" MATTE - Qty TBD",02/13/2023
A000,1.00,SF,4.83,32427,2,"INTEGRA 11.7"" X 23.5"" MATTE - Qty TBD",02/13/2023
A000,1.00,SF,4.62,32427,3,"Vitra  ARKITEKT 3.75"" X 11.75"" ALL COLOURS EXCEPT RED - QTY TBD",02/13/2023
A000,1.00,SF,4.62,32427,4,"Vitra  ARKITEKT 3.75"" X 11.75"" ALL COLOURS EXCEPT RED - QTY TBD",02/13/2023
A000,1.00,SF,5.46,32427,5,"VITRA ARKITEKT 3.75"" X 11.75"" RED - QTY TBD",02/13/2023
A000,1.00,SF,5.46,32427,6,"VITRA ARKITEKT 3.75"" X 11.75"" RED - QTY TBD",02/13/2023
A000,1.00,PC,9.98,32427,7,"Schluter RONDEC RO125AE CORNERS",02/13/2023
A000,1.00,PC,9.98,32427,8,"Schluter RONDEC RO125AE CORNERS",02/13/2023
A000,1.00,SF,3.25,32427,9,"SONATA ELEMENTS - Size TBD - Qty TBD",02/13/2023
A000,1.00,SF,3.25,32427,10,"SONATA ELEMENTS - Size TBD - Qty TBD",02/13/2023
A000,1.00,LF,1.06,32427,11,"Roppe PINNACLE 4"" BASE - Color TBD",02/13/2023
A000,1.00,LF,1.06,32427,12,"Roppe PINNACLE 4"" BASE - Color TBD",02/13/2023
RO125AE,1.00,PC,15.15,32427,13,,02/13/2023
RO125AE,1.00,PC,15.15,32427,14,,02/13/2023
AETK125,1.00,PC,19.60,32427,15,"Qty TBD",02/13/2023
AETK125,1.00,PC,19.60,32427,16,"Qty TBD",02/13/2023
AEU125,1.00,PC,20.98,32427,17,"Qty TBD",02/13/2023
AEU125,1.00,PC,20.98,32427,18,"Qty TBD",02/13/2023
AD61015L,1.00,EA,181.91,32427,19,"covers appox 450 sf with a 1/16 grout joint",02/13/2023
AD61015L,1.00,EA,181.91,32427,20,"covers appox 450 sf with a 1/16 grout joint",02/13/2023
