Company,Customer,Contact,"Job Name","Quote Expire Date",Quote_Number,Note,approve_date
TOR,15581,67263,"29226 - Manulife Ground Floor & Amenitie",05/10/2022,29226,"Arch Rep. N/A - ",03/11/2022
TOR,11032,64178,"29224 - Jansen Change Room - 19 Green Be",05/10/2022,29224,"Arch Rep. N/A - ",03/11/2022
TOR,12491,75700,"29223 - Manulife Ground Floor & Amenitie",05/10/2022,29223,"Arch Rep. N/A - ",03/11/2022
TOR,10997,4985,"29222 - Manulife Ground Floor & Amenitie",05/10/2022,29222,"Arch Rep. N/A - ",03/11/2022
TOR,11014,40559,"28234 - Jones Avenue School Design & Con",09/04/2021,28234,"CHRISTINE FILICETTI - FRIEGHT RATES - RAW MATERIAL - ENERGY HAVE FORCED CENTURA TO REVISE ALL PRICES. THIS QUOTE IS ONLY VALID FOR 60 DAYS.",03/11/2022
