"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,1250.00,SF,1.83,32864,1,"Dura 6X48 Contract Vista - Color TBD (*Laurentian is no longer available* )",07/17/2023
A000,1250.00,SF,1.83,32864,2,"Dura 6X48 Contract Vista - Color TBD (*Laurentian is no longer available* )",07/17/2023
A000,1.00,SF,18.67,32864,3,"I Classici Staturaio 63x126 Bookmatch Glossy
",07/17/2023
A000,1.00,SF,18.67,32864,4,"I Classici Staturaio 63x126 Bookmatch Glossy
",07/17/2023
756427,1.00,SF,16.54,32864,5,"Qty TBD",07/17/2023
756427,1.00,SF,16.54,32864,6,"Qty TBD",07/17/2023
PE2005290,75.00,SF,14.76,32864,7,,07/17/2023
PE2005290,75.00,SF,14.76,32864,8,,07/17/2023
S210HON,35.00,SF,18.10,32864,9,,07/17/2023
S210HON,35.00,SF,18.10,32864,10,,07/17/2023
OXBE13,786.00,SF,3.02,32862,1,,07/17/2023
OXBE13,786.00,SF,3.02,32862,2,,07/17/2023
OXBE13,786.00,SF,3.02,32862,3,,07/17/2023
OXBE13,786.00,SF,3.02,32862,4,,07/17/2023
