Company,Customer,Contact,"Job Name","Quote Expire Date",Quote_Number,Note,approve_date
TOR,12318,20550,"32506 - House of Assembly at Sterling - ",05/13/2023,32506,"Anthony D'Alfonso - ",03/14/2023
TOR,32550,63895,"32504 - Flooring Solutions - TEC Pricing",05/09/2023,32504,"Arch Rep. N/A - ",03/14/2023
TOR,12318,7681,"32490 - Highland Commons - Military Trai",06/09/2023,32490,"Robin Ma -  - Quote Expires in 90 days 
- Mist Green - Minmum Run 500m2 (Special Order)
- Allow 6 weeks production Mist Green",03/14/2023
