"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,1750.00,SF,8.06,32492,1,"PT-1 - Porcelain Floor Tile - 24"" x 24"" - Titan Antracita - Centura - Matte – 24x48 5.6mm (DOES NOT COME 4X24)",03/03/2023
A000,1750.00,SF,8.06,32492,2,"PT-1 - Porcelain Floor Tile - 24"" x 24"" - Titan Antracita - Centura - Matte – 24x48 5.6mm (DOES NOT COME 4X24)",03/03/2023
A000,1620.00,SF,.00,32492,3,"PT-2 - NOT AVAILABLE - ELEGANT WHITE - COLOR IS DISCO - Porcelain Floor Tile - 24"" x 24"" - Elegant White - Centura - Polished - (DOES NOT COME 4X24)",03/03/2023
A000,1620.00,SF,.00,32492,4,"PT-2 - NOT AVAILABLE - ELEGANT WHITE - COLOR IS DISCO - Porcelain Floor Tile - 24"" x 24"" - Elegant White - Centura - Polished - (DOES NOT COME 4X24)",03/03/2023
A000,800.00,SF,5.65,32492,5,"PT-3 - 12"" x 24"" - Basaltina Dark Grey - Centura - Matte",03/03/2023
A000,800.00,SF,5.65,32492,6,"PT-3 - 12"" x 24"" - Basaltina Dark Grey - Centura - Matte",03/03/2023
A000,3000.00,SF,8.06,32492,7,"W-1 - Porcelain Wall Tile - 24"" x 24"" - Titan Cemento - Centura - Matte - 24x48 5.6mm",03/03/2023
A000,3000.00,SF,8.06,32492,8,"W-1 - Porcelain Wall Tile - 24"" x 24"" - Titan Cemento - Centura - Matte - 24x48 5.6mm",03/03/2023
A000,1.00,SF,6.31,32492,9,"W-2 - Treads - 24"" x 24"" - Jewels Raymi - Centura - Matte - 750 LNFT ",03/03/2023
A000,1.00,SF,6.31,32492,10,"W-2 - Treads - 24"" x 24"" - Jewels Raymi - Centura - Matte - 750 LNFT ",03/03/2023
A000,1.00,SF,.00,32492,11,"W-3 - NEED MORE DESCRIPTION - Porcelain Floor - 12"" x 12"" - Mosaic Tile - Stone Gris - Centura - Matte",03/03/2023
A000,1.00,SF,.00,32492,12,"W-3 - NEED MORE DESCRIPTION - Porcelain Floor - 12"" x 12"" - Mosaic Tile - Stone Gris - Centura - Matte",03/03/2023
A000,30.00,PC,18.45,32492,13,"W-4 - Backplash 12"" x 12"" Chevron Mosaic Bianco Carrara - Miki CHevron - Centura – Matte
 
",03/03/2023
A000,30.00,PC,18.45,32492,14,"W-4 - Backplash 12"" x 12"" Chevron Mosaic Bianco Carrara - Miki CHevron - Centura – Matte
 
",03/03/2023
