"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
OPBLHEX,860.00,SF,13.27,32582,1,CT3,04/05/2023
MCP101,395.00,SF,7.11,32582,2,CT2,04/05/2023
RO80ACGB,1.00,PC,15.90,32582,3,,04/05/2023
RO60ACGB,1.00,PC,14.23,32582,4,,04/05/2023
AKWS100G,1.00,PC,25.70,32582,5,"Color TBD ",04/05/2023
A000,8100.00,SF,4.22,32581,1,"Integra 24x24 Matte - Color TBD",04/05/2023
A000,1500.00,SF,4.61,32581,2,"Lance 2x10 - Color TBD",04/05/2023
A000,1.00,SF,2.74,32581,3,"Rainbow White 4x16 Matte - Qty TBD",04/05/2023
A000,1.00,SF,2.74,32581,4,"Rainbow White 4x16 Glossy - Qty TBD",04/05/2023
A000,1.00,SF,4.63,32581,5,"Stone Valley 24x48 - Colour TBD",04/05/2023
A000,1.00,PC,45.33,32580,1,"Roppe ESD Rubber Static Control -  .080”x24x24 - (80 sqft/ctn, $20 broken carton charge)

",04/05/2023
A000,1.00,PC,45.33,32580,2,"Roppe ESD Rubber Static Control -  .080”x24x24 - (80 sqft/ctn, $20 broken carton charge)

",04/05/2023
A000,1.00,PC,45.33,32580,3,"Roppe ESD Rubber Static Control - .080”x24x24: $45.33/pc (80 sqft/ctn, $20 broken carton charge)
",04/05/2023
A000,1.00,PC,45.33,32580,4,"Roppe ESD Rubber Static Control - .080”x24x24: $45.33/pc (80 sqft/ctn, $20 broken carton charge)
",04/05/2023
2EX800,1.00,EA,115.46,32580,5,"320 sqft coverage",04/05/2023
2EX800,1.00,EA,115.46,32580,6,"320 sqft coverage",04/05/2023
BI491R,1.00,SF,5.48,32579,1,"Qty TBD",04/05/2023
BI361R,1.00,SF,4.61,32579,2,"Qty TBD",04/05/2023
OPBLHEX,860.00,SF,13.27,32578,1,CT3,04/05/2023
MCP101,395.00,SF,7.11,32578,2,CT2,04/05/2023
RO80ACGB,1.00,PC,15.90,32578,3,,04/05/2023
RO60ACGB,1.00,PC,14.23,32578,4,,04/05/2023
AKWS100G,1.00,PC,25.70,32578,5,"Color TBD ",04/05/2023
KPUSS03,1.00,SF,5.99,32577,1,"3pcs per box",04/05/2023
A000,1.00,PC,12.99,32577,2,"Piemme 3X32 Purestone Grigio Natural - This is a special ordered item allow 12 weeks to order.",04/05/2023
OPBLHEX,860.00,SF,13.27,32575,1,CT3,04/05/2023
MCP101,395.00,SF,7.11,32575,2,CT2,04/05/2023
RO80ACGB,1.00,PC,15.90,32575,3,,04/05/2023
RO60ACGB,1.00,PC,14.23,32575,4,,04/05/2023
AKWS100G,1.00,PC,25.70,32575,5,"Color TBD ",04/05/2023
OPBLHEX,860.00,SF,13.27,32574,1,CT3,04/05/2023
OPBLHEX,860.00,SF,13.27,32574,2,CT3,04/05/2023
