Company,Customer,Contact,"Job Name","Quote Expire Date",Quote_Number,Note,approve_date
TOR,12491,75700,"29732 - 330 Bay St Toronto - CKTL & Co",09/25/2022,29732,"Arch Rep. N/A - ",07/27/2022
TOR,12405,1907,"29731 - KFC & Taco Bell -  National Spec",09/25/2022,29731,"Kris George - ",07/27/2022
TOR,23499,78135,"29730 - KFC & Taco Bell -  National Spec",09/25/2022,29730,"Kris George - ",07/27/2022
TOR,24997,66754,"29729 - 330 Bay St Toronto - CKTL & Co",09/25/2022,29729,"Arch Rep. N/A - ",07/27/2022
TOR,11030,80869,"29728 - House of Assembly at Sterling - ",09/25/2022,29728,"Robin Ma - ",07/27/2022
TOR,12491,75700,"29727 - 330 Bay St Toronto - CKTL & Co",09/25/2022,29727,"Arch Rep. N/A - ",07/27/2022
TOR,11040,2608,"29726 - Veteran Affairs Canada",09/25/2022,29726,"Elizabeth Livingston - ",07/27/2022
