Company,Customer,Contact,"Job Name","Quote Expire Date",Quote_Number,Note,approve_date
TOR,12756,87966,"32270 - Bicycle Parking & Change Rooms",02/12/2023,32270,"Elizabeth Livingston - ",12/14/2022
TOR,11040,2608,"32269 - Bicycle Parking & Change Rooms",02/12/2023,32269,"Elizabeth Livingston - ",12/14/2022
TOR,10987,69855,"32268 - Scotiabank Arena Phase 1",02/12/2023,32268,"Arch Rep. N/A - ",12/14/2022
TOR,12491,75700,"32267 - DHL Express",02/12/2023,32267,"Arch Rep. N/A - ",12/14/2022
TOR,12385,84537,"32266 - DHL Express",02/12/2023,32266,"Arch Rep. N/A - ",12/14/2022
TOR,10693,69215,"32265 - Simcoe County Affordable Housing",02/12/2023,32265,"Arch Rep. N/A - ",12/14/2022
TOR,10693,72812,"32264 - Tecumseth Beeton - Interior Chil",02/12/2023,32264,"Elizabeth Livingston - ",12/14/2022
TOR,11003,47325,"32263 - Honda - National - Concessionnai",02/12/2023,32263,"Arch Rep. N/A - ",12/14/2022
TOR,15581,80071,"32083 - Richardson Wealth KW - Kitchener",01/31/2023,32083,"Marina Macri - ",12/14/2022
