"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,1.00,SF,9.88,32890,1,"POR Centura - Ariostea - Ultra iCementi - Iron (600x1200mm) - UC65310422
",07/28/2023
A000,1.00,SF,9.88,32890,2,"POR Centura - Ariostea - Ultra iCementi - Iron (600x1200mm) - UC65310422
",07/28/2023
A000,1.00,SF,9.88,32890,3,"POR Centura - Ariostea - Ultra iCementi - Iron (600x1200mm) - UC65310422
",07/28/2023
A000,1.00,SF,9.88,32890,4,"POR Centura - Ariostea - Ultra iCementi - Iron (600x1200mm) - UC65310422
",07/28/2023
A000,1583.00,PC,6.80,32890,5,"PWT Centura - Mirage Glocal - Clear natural finish (600x1200mm)",07/28/2023
A000,1583.00,PC,6.80,32890,6,"PWT Centura - Mirage Glocal - Clear natural finish (600x1200mm)",07/28/2023
A000,1583.00,PC,6.80,32890,7,"PWT Centura - Mirage Glocal - Clear natural finish (600x1200mm)",07/28/2023
A000,1583.00,PC,6.80,32890,8,"PWT Centura - Mirage Glocal - Clear natural finish (600x1200mm)",07/28/2023
A000,1.00,LF,1.40,32890,9,"Roppe 6"" 700 Series Base - Color TBD",07/28/2023
A000,1.00,LF,1.40,32890,10,"Roppe 6"" 700 Series Base - Color TBD",07/28/2023
A000,1.00,LF,1.40,32890,11,"Roppe 6"" 700 Series Base - Color TBD",07/28/2023
A000,1.00,LF,1.40,32890,12,"Roppe 6"" 700 Series Base - Color TBD",07/28/2023
A000,1.00,LF,.69,32890,13,"Roppe 4"" Vinyl Cove Base (0.080"")",07/28/2023
A000,1.00,LF,.69,32890,14,"Roppe 4"" Vinyl Cove Base (0.080"")",07/28/2023
A000,1.00,LF,.69,32890,15,"Roppe 4"" Vinyl Cove Base (0.080"")",07/28/2023
A000,1.00,LF,.69,32890,16,"Roppe 4"" Vinyl Cove Base (0.080"")",07/28/2023
