"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,1.00,SYD,36.89,29459,1,"Forbo Sarlon Cement Acoustic Vinyl - Medium Grey Cement -572T4319",05/24/2022
A000,1.00,SYD,36.89,29459,2,"Forbo Sarlon Cement Acoustic Vinyl - Medium Grey Cement -572T4319",05/24/2022
A000,1.00,EA,37.50,29459,3,"Forbo Weldrod - 164 LF roll",05/24/2022
A000,1.00,EA,37.50,29459,4,"Forbo Weldrod - 164 LF roll",05/24/2022
V8854G,1.00,EA,191.18,29459,5,"700sf/4Gal Coverage",05/24/2022
V8854G,1.00,EA,191.18,29459,6,"700sf/4Gal Coverage",05/24/2022
A000,1.00,SYD,36.89,29458,1,"Forbo Sarlon Cement Acoustic Vinyl - Medium Grey Cement -572T4319",05/24/2022
A000,1.00,SYD,36.89,29458,2,"Forbo Sarlon Cement Acoustic Vinyl - Medium Grey Cement -572T4319",05/24/2022
A000,1.00,EA,37.50,29458,3,"Forbo Weldrod - 164 LF roll",05/24/2022
A000,1.00,EA,37.50,29458,4,"Forbo Weldrod - 164 LF roll",05/24/2022
V8854G,1.00,EA,191.18,29458,5,"700sf/4Gal Coverage",05/24/2022
V8854G,1.00,EA,191.18,29458,6,"700sf/4Gal Coverage",05/24/2022
A000,1.00,SYD,36.89,29456,1,"Forbo Sarlon Cement Acoustic Vinyl - Medium Grey Cement -572T4319",05/24/2022
A000,1.00,SYD,36.89,29456,2,"Forbo Sarlon Cement Acoustic Vinyl - Medium Grey Cement -572T4319",05/24/2022
A000,1.00,EA,37.50,29456,3,"Forbo Weldrod - 164 LF roll",05/24/2022
A000,1.00,EA,37.50,29456,4,"Forbo Weldrod - 164 LF roll",05/24/2022
V8854G,1.00,EA,191.18,29456,5,"700sf/4Gal Coverage",05/24/2022
V8854G,1.00,EA,191.18,29456,6,"700sf/4Gal Coverage",05/24/2022
A000,2400.00,SF,7.59,29455,1,"Procedo 20X20 (500x500mm) Loom FT2201 Knit ",05/24/2022
A000,2400.00,SF,7.59,29455,2,"Procedo 20X20 (500x500mm) Loom FT2201 Knit ",05/24/2022
A000,6300.00,LF,1.19,29455,3,"Roppe Pinnacle wall base,  Butt Toe 4”, Colors #122/123/197/644 ",05/24/2022
A000,6300.00,LF,1.19,29455,4,"Roppe Pinnacle wall base,  Butt Toe 4”, Colors #122/123/197/644 ",05/24/2022
A000,1.00,SYD,36.89,29454,1,"Forbo Sarlon Cement Acoustic Vinyl - Medium Grey Cement -572T4319",05/24/2022
A000,1.00,SYD,36.89,29454,2,"Forbo Sarlon Cement Acoustic Vinyl - Medium Grey Cement -572T4319",05/24/2022
A000,1.00,EA,37.50,29454,3,"Forbo Weldrod - 164 LF roll",05/24/2022
A000,1.00,EA,37.50,29454,4,"Forbo Weldrod - 164 LF roll",05/24/2022
V8854G,1.00,EA,191.18,29454,5,"700sf/4Gal Coverage",05/24/2022
V8854G,1.00,EA,191.18,29454,6,"700sf/4Gal Coverage",05/24/2022
A000,1.00,SYD,36.89,29452,1,"Forbo Sarlon Cement Acoustic Vinyl - Medium Grey Cement -572T4319",05/24/2022
A000,1.00,SYD,36.89,29452,2,"Forbo Sarlon Cement Acoustic Vinyl - Medium Grey Cement -572T4319",05/24/2022
A000,1.00,EA,37.50,29452,3,"Forbo Weldrod - 164 LF roll",05/24/2022
A000,1.00,EA,37.50,29452,4,"Forbo Weldrod - 164 LF roll",05/24/2022
V8854G,1.00,EA,191.18,29452,5,"700sf/4Gal Coverage",05/24/2022
V8854G,1.00,EA,191.18,29452,6,"700sf/4Gal Coverage",05/24/2022
A000,1.00,SYD,36.89,29449,1,"Forbo Sarlon Cement Acoustic Vinyl - Medium Grey Cement -572T4319",05/24/2022
A000,1.00,EA,37.50,29449,2,"Forbo Weldrod - 164 LF roll",05/24/2022
V8854G,1.00,EA,191.18,29449,3,"700sf/4Gal Coverage",05/24/2022
