Company,Customer,Contact,"Job Name","Quote Expire Date",Quote_Number,Note,approve_date
TOR,11047,72293,"32416 - UTSC SAMIH - Design - Build",04/07/2023,32416,"Arch Rep. N/A - ",02/06/2023
TOR,12491,75700,"32414 - TD Bank - National Spec",04/07/2023,32414,"Kris George - ",02/06/2023
TOR,11000,48149,"32413 - 155 Yorkville",04/07/2023,32413,"Mattia Di Pietro - ",02/06/2023
TOR,11013,37506,"32412 - 155 Yorkville",04/07/2023,32412,"Mattia Di Pietro - ",02/06/2023
TOR,28678,81261,"32411 - University of Waterloo - Earth S",04/07/2023,32411,"Arch Rep. N/A - ",02/06/2023
