"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
36SW3NR,1.00,SF,4.81,32630,1,"Qty TBD",04/26/2023
36SW1NR,1.00,SF,4.81,32630,2,"Qty TBD",04/26/2023
COJUFA1224,1.00,SF,4.65,32630,3,"Qty TBD",04/26/2023
36SW4NR,1.00,SF,4.81,32630,4,"Qty TBD",04/26/2023
COJUAT1224,1.00,SF,4.65,32630,5,"Qty TBD",04/26/2023
KPUS02,1.00,SF,4.27,32630,6,"Qty TBD",04/26/2023
A000,1.00,SF,6.22,32630,7,"Purestone Beige 12x24 Velvet - Color TBD",04/26/2023
A000,1.00,SF,2.86,32630,8,"American Biltrite Sonata Wood & Stone - Qty TBD",04/26/2023
A000,1.00,SF,5.89,32629,1,"ABPURE Imagine Sheet 60” x 50’ x 2mm - Various Colours - Various Quantities",04/26/2023
A000,1.00,SF,5.89,32629,2,"ABPURE Imagine Sheet 60” x 50’ x 2mm - Various Colours - Various Quantities",04/26/2023
A000,1.00,SF,5.89,32629,3,"ABPURE Imagine Sheet 60” x 50’ x 2mm - Various Colours - Various Quantities",04/26/2023
A000,1.00,SF,5.89,32629,4,"ABPURE Imagine Sheet 60” x 50’ x 2mm - Various Colours - Various Quantities",04/26/2023
A000,1.00,SF,7.57,32629,5,"ABPURE Imagine Sheet 60” x 50’ x 3mm - Various Colours - Various Quantities",04/26/2023
A000,1.00,SF,7.57,32629,6,"ABPURE Imagine Sheet 60” x 50’ x 3mm - Various Colours - Various Quantities",04/26/2023
A000,1.00,SF,7.57,32629,7,"ABPURE Imagine Sheet 60” x 50’ x 3mm - Various Colours - Various Quantities",04/26/2023
A000,1.00,SF,7.57,32629,8,"ABPURE Imagine Sheet 60” x 50’ x 3mm - Various Colours - Various Quantities",04/26/2023
A000,335.00,SF,17.70,32629,9,"Ariostea Ultra Marmi Grey Marble LS Polished 1500mm x 1500mm x 6mm (cut by installer)",04/26/2023
A000,335.00,SF,17.70,32629,10,"Ariostea Ultra Marmi Grey Marble LS Polished 1500mm x 1500mm x 6mm (cut by installer)",04/26/2023
A000,335.00,SF,17.70,32629,11,"Ariostea Ultra Marmi Grey Marble LS Polished 1500mm x 1500mm x 6mm (cut by installer)",04/26/2023
A000,335.00,SF,17.70,32629,12,"Ariostea Ultra Marmi Grey Marble LS Polished 1500mm x 1500mm x 6mm (cut by installer)",04/26/2023
A000,820.00,SF,3.58,32629,13,"Ceppostone Dark Greige Matte 24” x 24",04/26/2023
A000,820.00,SF,3.58,32629,14,"Ceppostone Dark Greige Matte 24” x 24",04/26/2023
A000,820.00,SF,3.58,32629,15,"Ceppostone Dark Greige Matte 24” x 24",04/26/2023
A000,820.00,SF,3.58,32629,16,"Ceppostone Dark Greige Matte 24” x 24",04/26/2023
A000,3000.00,SF,4.99,32629,17,"Leville Casalgrande 24x48 Matt (Pisani) - (Allow 8 Weeks delivery) ",04/26/2023
A000,3000.00,SF,4.99,32629,18,"Leville Casalgrande 24x48 Matt (Pisani) - (Allow 8 Weeks delivery) ",04/26/2023
A000,3000.00,SF,4.99,32629,19,"Leville Casalgrande 24x48 Matt (Pisani) - (Allow 8 Weeks delivery) ",04/26/2023
A000,3000.00,SF,4.99,32629,20,"Leville Casalgrande 24x48 Matt (Pisani) - (Allow 8 Weeks delivery) ",04/26/2023
A000,3000.00,SF,6.87,32629,21,"Leville Casalgrande 24x48 Polished (Pisani) - (Allow 8 Weeks delivery) ",04/26/2023
A000,3000.00,SF,6.87,32629,22,"Leville Casalgrande 24x48 Polished (Pisani) - (Allow 8 Weeks delivery) ",04/26/2023
A000,3000.00,SF,6.87,32629,23,"Leville Casalgrande 24x48 Polished (Pisani) - (Allow 8 Weeks delivery) ",04/26/2023
A000,3000.00,SF,6.87,32629,24,"Leville Casalgrande 24x48 Polished (Pisani) - (Allow 8 Weeks delivery) ",04/26/2023
A000,1.00,EA,25.00,32629,25,"American Biltrite has a $25.00 Cutting Charge per cut if less than a full roll.",04/26/2023
A000,1.00,EA,25.00,32629,26,"American Biltrite has a $25.00 Cutting Charge per cut if less than a full roll.",04/26/2023
A000,1.00,EA,25.00,32629,27,"American Biltrite has a $25.00 Cutting Charge per cut if less than a full roll.",04/26/2023
A000,1.00,EA,25.00,32629,28,"American Biltrite has a $25.00 Cutting Charge per cut if less than a full roll.",04/26/2023
A000,1.00,EA,104.10,32629,29,"Weld Rods for Rolled AB PURE Rubber – Price $ 104.10/ coil (150 lnft/Coil)",04/26/2023
A000,1.00,EA,104.10,32629,30,"Weld Rods for Rolled AB PURE Rubber – Price $ 104.10/ coil (150 lnft/Coil)",04/26/2023
A000,1.00,EA,104.10,32629,31,"Weld Rods for Rolled AB PURE Rubber – Price $ 104.10/ coil (150 lnft/Coil)",04/26/2023
A000,1.00,EA,104.10,32629,32,"Weld Rods for Rolled AB PURE Rubber – Price $ 104.10/ coil (150 lnft/Coil)",04/26/2023
A000,76.00,SF,2.83,32629,33,"L-AB-20  - Basaltina Nero Matte 12” x 24""",04/26/2023
A000,76.00,SF,2.83,32629,34,"L-AB-20  - Basaltina Nero Matte 12” x 24""",04/26/2023
A000,76.00,SF,2.83,32629,35,"L-AB-20  - Basaltina Nero Matte 12” x 24""",04/26/2023
A000,76.00,SF,2.83,32629,36,"L-AB-20  - Basaltina Nero Matte 12” x 24""",04/26/2023
A000,1.00,SF,4.84,32629,37,"TL3 Lanse Ceramic Wall Tile White 50mm x 250mm",04/26/2023
A000,1.00,SF,4.84,32629,38,"TL3 Lanse Ceramic Wall Tile White 50mm x 250mm",04/26/2023
A000,1.00,SF,4.84,32629,39,"TL3 Lanse Ceramic Wall Tile White 50mm x 250mm",04/26/2023
A000,1.00,SF,4.84,32629,40,"TL3 Lanse Ceramic Wall Tile White 50mm x 250mm",04/26/2023
A000,1.00,SF,5.37,32629,41,"TL-1 Stromboli Evergreen Matte 115mm x 200mm – (4x15 Only)",04/26/2023
A000,1.00,SF,5.37,32629,42,"TL-1 Stromboli Evergreen Matte 115mm x 200mm – (4x15 Only)",04/26/2023
A000,1.00,SF,5.37,32629,43,"TL-1 Stromboli Evergreen Matte 115mm x 200mm – (4x15 Only)",04/26/2023
A000,1.00,SF,5.37,32629,44,"TL-1 Stromboli Evergreen Matte 115mm x 200mm – (4x15 Only)",04/26/2023
ME14248,4643.00,SF,4.84,32629,45,,04/26/2023
ME14248,4643.00,SF,4.84,32629,46,,04/26/2023
ME14248,4643.00,SF,4.84,32629,47,,04/26/2023
ME14248,4643.00,SF,4.84,32629,48,,04/26/2023
ME20904,5551.00,SF,4.84,32629,49,,04/26/2023
ME20904,5551.00,SF,4.84,32629,50,,04/26/2023
ME20904,5551.00,SF,4.84,32629,51,,04/26/2023
ME20904,5551.00,SF,4.84,32629,52,,04/26/2023
AR24464,1231.00,SF,4.84,32629,53,,04/26/2023
AR24464,1231.00,SF,4.84,32629,54,,04/26/2023
AR24464,1231.00,SF,4.84,32629,55,,04/26/2023
AR24464,1231.00,SF,4.84,32629,56,,04/26/2023
AR24469N,60.00,PC,4.84,32629,57,,04/26/2023
AR24469N,60.00,PC,4.84,32629,58,,04/26/2023
AR24469N,60.00,PC,4.84,32629,59,,04/26/2023
AR24469N,60.00,PC,4.84,32629,60,,04/26/2023
77715L,1.00,EA,236.94,32629,61,"(Coverage approx. 700 – 820sqft / 15L)",04/26/2023
77715L,1.00,EA,236.94,32629,62,"(Coverage approx. 700 – 820sqft / 15L)",04/26/2023
77715L,1.00,EA,236.94,32629,63,"(Coverage approx. 700 – 820sqft / 15L)",04/26/2023
77715L,1.00,EA,236.94,32629,64,"(Coverage approx. 700 – 820sqft / 15L)",04/26/2023
K798016,2841.00,PC,7.07,32629,65,TL-AB-24,04/26/2023
K798016,2841.00,PC,7.07,32629,66,TL-AB-24,04/26/2023
K798016,2841.00,PC,7.07,32629,67,TL-AB-24,04/26/2023
K798016,2841.00,PC,7.07,32629,68,TL-AB-24,04/26/2023
