"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
GBEBKGS,1.00,PC,89.00,29251,1,"4'11"" Length ",03/23/2022
A125ATGB,1.00,PC,12.00,29251,2,,03/23/2022
A000,920.00,SF,4.59,29251,3,"Piemme 6X36 Cottage - Color TBD (does not come in other sizes)",03/23/2022
A000,1.00,SF,8.95,29251,4,"Mat Tech 4ft WIDE X 60ft Rolls - Marathon - ",03/23/2022
A000,5200.00,SF,4.59,29251,5,"Max 6x24 Urban Max - Color TBD",03/23/2022
GBEBKGS,1.00,PC,89.00,29250,1,"4'11"" Length ",03/23/2022
GBEBKGS,1.00,PC,89.00,29250,2,"4'11"" Length ",03/23/2022
A125ATGB,1.00,PC,12.00,29250,3,,03/23/2022
A125ATGB,1.00,PC,12.00,29250,4,,03/23/2022
A000,920.00,SF,4.59,29250,5,"Piemme 6X36 Cottage - Color TBD (does not come in other sizes)",03/23/2022
A000,920.00,SF,4.59,29250,6,"Piemme 6X36 Cottage - Color TBD (does not come in other sizes)",03/23/2022
A000,1.00,SF,8.95,29250,7,"Mat Tech 4ft WIDE X 60ft Rolls - Marathon - ",03/23/2022
A000,1.00,SF,8.95,29250,8,"Mat Tech 4ft WIDE X 60ft Rolls - Marathon - ",03/23/2022
A000,5200.00,SF,4.59,29250,9,"Max 6x24 Urban Max - Color TBD",03/23/2022
A000,5200.00,SF,4.59,29250,10,"Max 6x24 Urban Max - Color TBD",03/23/2022
LAHA636,1.00,SF,3.49,29248,1,"Qty TBD",03/23/2022
LAR25847,1.00,SF,4.99,29248,2,"Qty TBD",03/23/2022
285031224,1.00,SF,2.99,29247,1,"Qty TBD",03/23/2022
BST6304,1200.00,SF,3.99,29246,1,,03/23/2022
MTG102212,50.00,SF,10.99,29246,2,,03/23/2022
DITRA30M,1.00,SF,1.08,29245,1,"Qty TBD",03/23/2022
DITRAXL175,1.00,SF,1.27,29245,2,"Qty TBD",03/23/2022
KERDI200,1.00,SF,1.09,29245,3,"Qty TBD",03/23/2022
KERECKFA10,1.00,PKG,51.90,29245,4,"Package of 10",03/23/2022
KEBA1001855M,1.00,ROL,17.39,29245,5,"Qty TBD
",03/23/2022
SETA50G,1.00,EA,28.50,29245,6,"Qty TBD",03/23/2022
SET50G,1.00,EA,15.95,29245,7,"Qty TBD",03/23/2022
KERDIDF32,1.00,EA,9.80,29245,8,"Qty TBD",03/23/2022
