"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
JW02P249,1.00,SF,11.59,29697,1,"Qty TBD",07/15/2022
635Y8R,1.00,SF,9.39,29697,2,"Qty TBD",07/15/2022
KI22987,1.00,SF,9.29,29697,3,"Qty TBD",07/15/2022
LOGRG5,1.00,SF,4.09,29694,1,"CT-3 COUNTER BACKWALL",07/15/2022
LOGRG5,1.00,SF,4.09,29694,2,"CT-3 COUNTER BACKWALL",07/15/2022
NH1406,1.00,SF,2.49,29694,3,"CT-1 WASHROOM WALL/FRONT WALL",07/15/2022
NH1406,1.00,SF,2.49,29694,4,"CT-1 WASHROOM WALL/FRONT WALL",07/15/2022
LOBBL0,1.00,SF,4.09,29694,5,"FRONT OF HOUSE WALL",07/15/2022
LOBBL0,1.00,SF,4.09,29694,6,"FRONT OF HOUSE WALL",07/15/2022
AC3118,1.00,SF,4.49,29694,7,"CT-6 KITCHEN FLOOR",07/15/2022
AC3118,1.00,SF,4.49,29694,8,"CT-6 KITCHEN FLOOR",07/15/2022
AC31148RTC,1.00,PC,4.25,29694,9,"CT-6A KITCHEN FLOOR COVE BASE",07/15/2022
AC31148RTC,1.00,PC,4.25,29694,10,"CT-6A KITCHEN FLOOR COVE BASE",07/15/2022
TA620910W25,1.00,EA,23.00,29694,11,"CT1 / CT2 / CT3A / GT1 / GT2",07/15/2022
TA620910W25,1.00,EA,23.00,29694,12,"CT1 / CT2 / CT3A / GT1 / GT2",07/15/2022
TA650973F25,1.00,EA,23.00,29694,13,CT4,07/15/2022
TA650973F25,1.00,EA,23.00,29694,14,CT4,07/15/2022
TA650961F25,1.00,EA,23.00,29694,15,CT5,07/15/2022
TA650961F25,1.00,EA,23.00,29694,16,CT5,07/15/2022
TA650945F25,1.00,EA,23.00,29694,17,CT6,07/15/2022
TA650945F25,1.00,EA,23.00,29694,18,CT6,07/15/2022
MO00613,1.00,SF,5.39,29694,19,"WT4 & BT1 (BT has been replaced with replaced with BT1)",07/15/2022
MO00613,1.00,SF,5.39,29694,20,"WT4 & BT1 (BT has been replaced with replaced with BT1)",07/15/2022
547380,1.00,SF,4.89,29694,21,WT5,07/15/2022
547380,1.00,SF,4.89,29694,22,WT5,07/15/2022
LOROR3,1.00,SF,6.75,29694,23,WT6,07/15/2022
LOROR3,1.00,SF,6.75,29694,24,WT6,07/15/2022
LOBLBB,1.00,SF,4.95,29694,25,WT7,07/15/2022
LOBLBB,1.00,SF,4.95,29694,26,WT7,07/15/2022
MKG29,1.00,SF,14.09,29694,27,,07/15/2022
MKG29,1.00,SF,14.09,29694,28,,07/15/2022
CT01898,1.00,SF,4.99,29694,29,,07/15/2022
CT01898,1.00,SF,4.99,29694,30,,07/15/2022
J85886,1.00,SF,9.29,29694,31,"Qty TBD",07/15/2022
J85886,1.00,SF,9.29,29694,32,"Qty TBD",07/15/2022
03201,1.00,SF,8.50,29694,33,WT-5,07/15/2022
03201,1.00,SF,8.50,29694,34,WT-5,07/15/2022
