"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
GC012448N,1000.00,SF,7.99,29300,1,,04/01/2022
GC012448N,1000.00,SF,7.99,29300,2,,04/01/2022
A000,200.00,SYD,23.48,29300,3,"Forbo 6ft6 Surestep Star 176922 Concrete",04/01/2022
A000,200.00,SYD,23.48,29300,4,"Forbo 6ft6 Surestep Star 176922 Concrete",04/01/2022
A000,1.00,EA,31.18,29300,5,"Forbo 164lf Surestep Star Weldrod 176922 - $31.18 Per Roll",04/01/2022
A000,1.00,EA,31.18,29300,6,"Forbo 164lf Surestep Star Weldrod 176922 - $31.18 Per Roll",04/01/2022
GC012448N,1000.00,SF,7.99,29299,1,,04/01/2022
GC012448N,1000.00,SF,7.99,29299,2,,04/01/2022
A000,200.00,SYD,23.48,29299,3,"Forbo 6ft6 Surestep Star 176922 Concrete",04/01/2022
A000,200.00,SYD,23.48,29299,4,"Forbo 6ft6 Surestep Star 176922 Concrete",04/01/2022
A000,1.00,EA,31.18,29299,5,"Forbo 164lf Surestep Star Weldrod 176922 - $31.18 Per Roll",04/01/2022
A000,1.00,EA,31.18,29299,6,"Forbo 164lf Surestep Star Weldrod 176922 - $31.18 Per Roll",04/01/2022
A000,1.00,SF,14.57,29298,1,"Roppe Tuflex Square Tile 27x27 - Color TBD - 5.0625 Sqft per piece ",04/01/2022
A000,1.00,SF,14.57,29298,2,"Roppe Tuflex Square Tile 27x27 - Color TBD - 5.0625 Sqft per piece ",04/01/2022
3EX705,1.00,EA,358.00,29298,3,405-700sf/3Gal,04/01/2022
3EX705,1.00,EA,358.00,29298,4,405-700sf/3Gal,04/01/2022
GC011224,54.00,SF,5.53,29298,5,,04/01/2022
GC011224,54.00,SF,5.53,29298,6,,04/01/2022
03276N,3028.00,SF,5.10,29298,7,,04/01/2022
03276N,3028.00,SF,5.10,29298,8,,04/01/2022
EV12482,7120.00,SF,4.79,29298,9,,04/01/2022
EV12482,7120.00,SF,4.79,29298,10,,04/01/2022
GC021224,26000.00,SF,5.53,29298,11,,04/01/2022
GC021224,26000.00,SF,5.53,29298,12,,04/01/2022
GC02MO22,3352.00,SF,13.55,29298,13,,04/01/2022
GC02MO22,3352.00,SF,13.55,29298,14,,04/01/2022
A000,1.00,SF,14.57,29297,1,"Roppe Tuflex Square Tile 27x27 - Color TBD - 5.0625 Sqft per piece ",04/01/2022
3EX705,1.00,EA,358.00,29297,2,405-700sf/3Gal,04/01/2022
GC011224,54.00,SF,5.53,29297,3,,04/01/2022
03276N,3028.00,SF,5.10,29297,4,,04/01/2022
EV12482,7120.00,SF,4.79,29297,5,,04/01/2022
GC021224,26000.00,SF,5.53,29297,6,,04/01/2022
GC02MO22,3352.00,SF,13.55,29297,7,,04/01/2022
GC1032,1015.00,SF,6.99,29296,1,,04/01/2022
GC0432,1020.00,SF,6.99,29296,2,,04/01/2022
A000,1.00,SF,14.57,29295,1,"Roppe Tuflex Square Tile 27x27 - Color TBD - 5.0625 Sqft per piece ",04/01/2022
A000,1.00,SF,14.57,29295,2,"Roppe Tuflex Square Tile 27x27 - Color TBD - 5.0625 Sqft per piece ",04/01/2022
3EX705,1.00,EA,358.00,29295,3,405-700sf/3Gal,04/01/2022
3EX705,1.00,EA,358.00,29295,4,405-700sf/3Gal,04/01/2022
A000,1.00,EA,22.00,29294,1,"GRT 1 & 2 Floor Grout 25 lbs bag",04/01/2022
A000,1.00,SF,5.99,29294,2,"PORC-2/-3/-4 Color Market 3x9",04/01/2022
A000,1.00,SF,4.99,29294,3,"PORC-5 Slash 3x12",04/01/2022
A000,1.00,PC,11.95,29294,4,"TS-1/-2/-3 Schluter Jolly",04/01/2022
GC0324,264.00,SF,5.58,29294,5,,04/01/2022
IN08128M,200.00,SF,4.63,29294,6,,04/01/2022
