"Item ID","Unit Qty",UOM,Unit_Price,Quote_Number,"Sort ID",Note,approve_date
A000,1.00,CTN,108.00,32915,1,"Roppe 4X120ft Pinnacle Rubber Cove - Color TBD - Roll 120Ft",08/04/2023
A000,1.00,CTN,108.00,32915,2,"Roppe 4X120ft Pinnacle Rubber Cove - Color TBD - Roll 120Ft",08/04/2023
VM360R,1.00,SF,5.59,32915,3,,08/04/2023
VM360R,1.00,SF,5.59,32915,4,,08/04/2023
TA650927F25,1.00,EA,23.00,32915,5,,08/04/2023
TA650927F25,1.00,EA,23.00,32915,6,,08/04/2023
VMB600R,1.00,PC,14.19,32915,7,"Coem 3 1/2"" x24"" Valmalenco Battiscopa - Special Order - Minimum 8 Weeks ETA",08/04/2023
VMB600R,1.00,PC,14.19,32915,8,"Coem 3 1/2"" x24"" Valmalenco Battiscopa - Special Order - Minimum 8 Weeks ETA",08/04/2023
NH6306,1.00,SF,4.59,32915,9,"Qty TBD",08/04/2023
NH6306,1.00,SF,4.59,32915,10,"Qty TBD",08/04/2023
VM603R,1.00,SF,5.29,32915,11,,08/04/2023
VM603R,1.00,SF,5.29,32915,12,,08/04/2023
BI367R,1.00,SF,4.89,32915,13,,08/04/2023
BI367R,1.00,SF,4.89,32915,14,,08/04/2023
LAR25847,1.00,SF,5.89,32915,15,"Qty TBD",08/04/2023
LAR25847,1.00,SF,5.89,32915,16,"Qty TBD",08/04/2023
5292,1.00,SF,7.79,32915,17,"Qty TBD",08/04/2023
5292,1.00,SF,7.79,32915,18,"Qty TBD",08/04/2023
HEWHITEN,1.00,PC,11.19,32915,19,"Qty TBD",08/04/2023
HEWHITEN,1.00,PC,11.19,32915,20,"Qty TBD",08/04/2023
K835700,4000.00,SF,2.82,32914,1,,08/04/2023
K835700,4000.00,SF,2.82,32914,2,,08/04/2023
GMR98M1224N,85.00,SF,3.74,32913,1,,08/04/2023
GMR98M1224N,85.00,SF,3.74,32913,2,,08/04/2023
